Individual,Fitness_0,Fitness_25,Fitness_50,Fitness_75,Fitness_100,Fitness_125,Fitness_150,Fitness_175
{2.0}*machine_current_breakdown_rate+machine_cooldown-operation_windup*operation_cooldown-machine_current_breakdown_rate*job_earliness_penalty+operation_windup/operation_cooldown+job_time_alive<{0.0}/machine_cooldown>pair_number_of_alternative_operations+machine_capacity/job_earliness_penalty*machine_capacity,516.7560747031653,954.589845047407,360.87482836466415,832.4448481501512,391.0033345218321,392.92153335152966,354.8853664540425,357.20622128278745
{4.0}+pair_expected_processing_time/operation_cooldown*{-10.0}-{-6.0}/machine_current_breakdown_rate+job_earliness_penalty-machine_capacity+job_remaining_work_to_complete+{10.0}*{-15.0}+pair_number_of_alternative_operations/warehouse_utilization_rate-job_earliness_penalty<job_earliness_penalty/machine_capacity,309.66709570326407,391.40092358229737,343.8863225539428,298.54189580672335,339.78319333220264,300.7182898395008,339.02134601967003,336.1173263821159
job_earliness_penalty+pair_expected_work_power<{4.0}-pair_number_of_alternative_machines<machine_cooldown/pair_expected_processing_time-{-7.0}*pair_number_of_alternative_operations/operation_cooldown/job_earliness_penalty+job_remaining_number_of_operations-job_remaining_work_to_complete+{10.0}+operation_work_required/{7.0}+machine_replacement_cooldown,416.5792749346687,1108.849439090934,339.5461248506424,452.9633930972482,346.14277844558563,349.5409024069943,326.515003198607,335.8964406381888
job_earliness_penalty/machine_cooldown/pair_expected_processing_time/pair_number_of_alternative_machines-{15.0}<{-1.0}>{-13.0}-job_time_alive-machine_capacity>operation_work_required*machine_capacity+warehouse_utilization_rate/job_time_alive-{12.0}+machine_cooldown+{12.0},433.372390417393,1105.444019889618,334.47045182444623,407.8466095409527,322.0463575043078,325.49942776435205,324.2069246594358,315.9796358755494
job_lateness_penalty*machine_current_breakdown_rate<pair_expected_processing_time/pair_number_of_alternative_machines>job_delivery_relaxation>{12.0}+job_time_alive>operation_windup+operation_windup/job_remaining_number_of_operations/machine_replacement_cooldown/pair_number_of_alternative_operations<job_time_alive/machine_replacement_cooldown/pair_number_of_alternative_machines+machine_replacement_cooldown,313.2193729071975,400.2120045326794,347.3142696375074,302.4275987273129,343.1280941431727,317.0141084521068,339.04388938608287,334.3689895855952
job_relative_deadline-job_earliness_penalty<job_earliness_penalty-{15.0}+operation_windup/{-6.0}-machine_cooldown/job_lateness_penalty/job_relative_deadline>job_earliness_penalty-{-6.0}<job_relative_deadline+warehouse_utilization_rate*operation_work_required+pair_number_of_alternative_operations<job_remaining_number_of_operations,550.5229572401101,1657.1120959962702,363.38535753645766,791.9894160232403,377.5591597504467,441.7728380862728,345.073381452663,389.17885017645216
job_relative_deadline-{9.0}/warehouse_utilization_rate-pair_expected_work_power*{-2.0}>job_delivery_relaxation>machine_replacement_cooldown>pair_number_of_alternative_operations>{-12.0}*operation_work_required>machine_replacement_cooldown<pair_expected_work_power>job_lateness_penalty+machine_capacity>warehouse_utilization_rate<machine_cooldown,321.3317917113596,405.1440953162499,350.6139450700122,307.00294482038504,335.91217729786933,318.73314148084074,338.74458741699766,347.6360542636039
job_remaining_number_of_operations*job_time_alive+{-5.0}>{7.0}<operation_windup+{-14.0}/job_relative_deadline-machine_cooldown/pair_number_of_alternative_operations-operation_cooldown<pair_number_of_alternative_machines<{-11.0}>operation_cooldown>{-5.0}*job_remaining_number_of_operations-machine_replacement_cooldown,397.0502230269362,1349.990637197394,333.7273875786363,485.9167374940781,316.36191654016875,329.0812645822826,325.37490758123306,315.6530168254022
job_remaining_work_to_complete*{-14.0}/{-7.0}<{-2.0}>warehouse_utilization_rate*{-12.0}>machine_replacement_cooldown+{-3.0}+machine_cooldown>pair_number_of_alternative_operations<pair_number_of_alternative_machines/job_time_alive/job_lateness_penalty+machine_replacement_cooldown<{-4.0}/{-14.0},311.63130120262736,388.47172262528295,340.49562439268857,304.71326404388674,331.82399589152146,306.6887552544224,334.67944385107177,329.9513435802576
job_remaining_work_to_complete>{-2.0}+machine_current_breakdown_rate*job_remaining_number_of_operations/{-11.0}<operation_windup>job_remaining_work_to_complete*job_time_alive>machine_replacement_cooldown*operation_cooldown>operation_cooldown-job_remaining_work_to_complete+operation_windup-operation_windup*job_time_alive-{4.0},310.7827707002951,392.3892206961973,343.25394183638485,304.1945162876792,335.8491341677072,311.7210919670724,344.2740297054917,332.8640067582205
job_time_alive+{15.0}+{-1.0}-job_remaining_number_of_operations+operation_work_required*machine_current_breakdown_rate>job_relative_deadline+pair_expected_processing_time/machine_replacement_cooldown-job_relative_deadline*job_earliness_penalty<job_remaining_number_of_operations-warehouse_utilization_rate*{6.0}>job_remaining_number_of_operations<machine_current_breakdown_rate,440.8028973469168,1020.5973689570592,332.299725333486,601.8506358495496,324.9647553384037,333.6184912101147,314.2059907833349,307.05696983478924
job_time_alive<machine_replacement_cooldown/job_delivery_relaxation>operation_windup*warehouse_utilization_rate*machine_current_breakdown_rate*job_remaining_number_of_operations/job_lateness_penalty*pair_expected_work_power>{11.0}+{15.0}<warehouse_utilization_rate/job_remaining_number_of_operations>{9.0}-pair_expected_work_power-machine_capacity,312.871830416104,391.20871103630543,336.1248400043144,291.63567973334136,331.3064047469798,308.1555297005315,344.17995832183607,326.34119491962576
job_time_alive>job_remaining_work_to_complete>operation_cooldown-pair_expected_processing_time+machine_capacity*warehouse_utilization_rate<{-6.0}-job_delivery_relaxation>operation_windup>job_time_alive*machine_current_breakdown_rate*job_remaining_work_to_complete+{-12.0}<pair_expected_processing_time<machine_current_breakdown_rate+{9.0},310.11939923489155,383.1221765747727,343.0467894986605,291.41141359347546,342.75255154130383,302.0227875555162,338.8349803642764,337.9957632166811
machine_capacity+operation_windup+job_time_alive/pair_expected_work_power/operation_windup<machine_current_breakdown_rate*operation_cooldown-job_remaining_work_to_complete-warehouse_utilization_rate*pair_number_of_alternative_operations+machine_capacity+machine_replacement_cooldown*operation_work_required/job_remaining_work_to_complete+machine_current_breakdown_rate<pair_number_of_alternative_machines,658.9805008813552,2725.702649455181,339.99822520016346,966.0095590360506,357.8906530063524,434.0338292911155,352.4133657154032,448.79763223008376
machine_capacity-pair_expected_work_power>{15.0}>operation_cooldown+operation_cooldown/{11.0}*pair_number_of_alternative_machines<{-14.0}/job_earliness_penalty*job_lateness_penalty+pair_number_of_alternative_machines/pair_expected_processing_time*job_remaining_work_to_complete>machine_replacement_cooldown/operation_work_required-job_lateness_penalty,443.78162462012455,1252.4637138468383,354.090347099993,621.3174806299936,332.52283831838906,333.5768475628662,344.0454920208032,336.5486169080727
machine_cooldown*operation_windup/machine_current_breakdown_rate>job_remaining_work_to_complete>job_time_alive-operation_cooldown+operation_work_required>pair_number_of_alternative_machines<job_relative_deadline<pair_number_of_alternative_operations*job_time_alive+machine_replacement_cooldown-operation_windup>machine_cooldown/job_lateness_penalty/{12.0},506.0465802747683,1049.6474225071647,389.830795344042,624.189907166807,432.7772795123781,444.4163446656085,407.0790659296128,408.00626654223976
machine_cooldown+machine_current_breakdown_rate*{-5.0}+machine_capacity-operation_cooldown-operation_windup-warehouse_utilization_rate<job_remaining_work_to_complete/job_earliness_penalty+job_earliness_penalty/job_lateness_penalty+job_relative_deadline<pair_number_of_alternative_operations-pair_number_of_alternative_operations>{13.0}-operation_cooldown,459.6983844879053,1039.1126934499102,332.26530701137705,792.9497639204476,308.3173518790962,391.6605719691844,314.68589845202206,300.0967223985881
machine_current_breakdown_rate+pair_number_of_alternative_operations/warehouse_utilization_rate>pair_number_of_alternative_operations*{1.0}+machine_replacement_cooldown-machine_cooldown+{-12.0}>job_remaining_number_of_operations+operation_work_required<pair_number_of_alternative_machines-machine_replacement_cooldown+job_time_alive-warehouse_utilization_rate>job_lateness_penalty/operation_cooldown,315.65976921374977,374.1463285385509,345.31057812315584,300.77445968877186,338.0923625749261,298.33168413870254,340.6734421924557,337.57186085526223
machine_replacement_cooldown-job_relative_deadline-operation_work_required+job_lateness_penalty-job_time_alive<job_earliness_penalty>job_earliness_penalty+operation_cooldown-operation_windup*operation_work_required-operation_work_required>operation_cooldown*warehouse_utilization_rate<{6.0}>machine_cooldown/job_relative_deadline,507.9721587718389,1431.9793423494789,350.2455990749172,702.317860638436,345.95888987223566,391.80303177393256,321.16129166232867,329.8193284401601
machine_replacement_cooldown<operation_cooldown/machine_capacity/{8.0}<{5.0}>machine_current_breakdown_rate-{5.0}<job_lateness_penalty*job_earliness_penalty-{-10.0}*warehouse_utilization_rate+job_remaining_number_of_operations<pair_expected_work_power/operation_cooldown/pair_number_of_alternative_machines+{-9.0},492.4741322973597,1735.810081952595,347.9914598079129,857.6642753729078,341.60292716317707,377.0516178279004,336.3521266308824,351.37526640413154
operation_cooldown-machine_current_breakdown_rate>job_delivery_relaxation<job_earliness_penalty<job_remaining_number_of_operations+job_remaining_number_of_operations+operation_windup+machine_replacement_cooldown>job_lateness_penalty/machine_cooldown/job_earliness_penalty-pair_number_of_alternative_machines*job_lateness_penalty<job_delivery_relaxation*job_relative_deadline-job_remaining_work_to_complete,317.94300784302663,406.03183057752426,343.309602295697,304.7015261410189,335.04652811582747,303.05874007657224,334.8460356852753,333.1684982775061
operation_windup+pair_expected_work_power*pair_number_of_alternative_machines>machine_cooldown>operation_cooldown>warehouse_utilization_rate>job_relative_deadline+machine_replacement_cooldown-{14.0}+pair_expected_work_power*{5.0}>job_time_alive<machine_capacity+{-14.0}>machine_cooldown/{-8.0},310.9269752668018,389.0464418505964,346.5778056690997,294.3871382373776,335.0545816402878,304.7757613191623,345.92730355944764,340.759833528994
operation_windup-warehouse_utilization_rate*machine_replacement_cooldown<job_lateness_penalty<job_delivery_relaxation>machine_current_breakdown_rate*{-7.0}+job_lateness_penalty-{4.0}-pair_expected_processing_time*job_remaining_number_of_operations/job_lateness_penalty-{11.0}*machine_replacement_cooldown<job_relative_deadline+job_remaining_work_to_complete,453.61264023293626,557.0944567191278,380.7719548077756,348.12074077544025,377.1518258892999,354.97061282393383,345.32179323092834,355.8802205485401
operation_work_required-operation_cooldown/{4.0}>pair_expected_work_power>{-9.0}+machine_capacity>pair_number_of_alternative_operations<job_remaining_work_to_complete*operation_work_required>job_remaining_number_of_operations-machine_capacity>pair_expected_processing_time<pair_expected_work_power-{13.0}-job_remaining_number_of_operations/{0.0},313.2562664916649,625.6400098005555,344.0888056364994,426.10806429889897,341.6112652763819,309.1022576166165,349.2696934982259,338.38442425461625
operation_work_required/{-9.0}/pair_expected_work_power-job_delivery_relaxation>machine_capacity>job_remaining_number_of_operations*job_time_alive/pair_expected_processing_time-operation_windup+{15.0}*machine_cooldown/pair_expected_processing_time<{-2.0}*operation_windup>pair_number_of_alternative_operations/machine_current_breakdown_rate,490.1913970419054,1302.0090612791444,345.6777060393128,763.8227356019771,336.204134096386,380.31400932727,349.03021812897833,333.3478410453104
operation_work_required<job_relative_deadline*{2.0}>machine_capacity>pair_expected_processing_time<{-2.0}*job_delivery_relaxation*pair_expected_processing_time>job_earliness_penalty-pair_expected_processing_time+job_time_alive>warehouse_utilization_rate+machine_capacity+job_earliness_penalty+job_remaining_work_to_complete<{3.0},307.90935701202994,373.6900330171843,340.097437232063,295.8055454313889,335.3541233346982,295.9349422111057,319.15110484183725,326.0009742958468
pair_expected_processing_time*machine_capacity>job_relative_deadline/operation_work_required>pair_number_of_alternative_operations<job_delivery_relaxation+job_earliness_penalty<pair_number_of_alternative_operations/{5.0}+machine_cooldown-machine_replacement_cooldown<pair_number_of_alternative_operations/pair_number_of_alternative_operations-job_remaining_number_of_operations>warehouse_utilization_rate/job_delivery_relaxation,309.33136900657706,394.80150978542576,341.56265780590167,288.4587421972041,330.5761402140933,309.30993872968605,338.0143296517006,321.99568721955086
pair_expected_processing_time+machine_capacity-job_remaining_work_to_complete-{14.0}*machine_capacity/operation_windup>{4.0}>operation_cooldown+job_delivery_relaxation+job_relative_deadline-{12.0}>job_earliness_penalty*operation_cooldown<{13.0}>job_lateness_penalty-job_lateness_penalty,838.4686198336573,4817.884953382054,420.8236882555837,1839.4472909589665,484.0670659483124,521.0256657307314,509.6607558511883,580.1752785851297
pair_expected_processing_time<pair_expected_processing_time/machine_replacement_cooldown-{14.0}<job_earliness_penalty/pair_expected_processing_time/{-6.0}>pair_number_of_alternative_machines<job_lateness_penalty+job_lateness_penalty-job_remaining_number_of_operations>operation_cooldown*pair_number_of_alternative_operations>machine_replacement_cooldown<job_relative_deadline/machine_current_breakdown_rate,490.5651190061739,1261.225764754035,339.0869590505458,800.26457087374,310.0759913810989,377.3401650779631,357.7849646797466,325.75202876152173
pair_number_of_alternative_machines<warehouse_utilization_rate<warehouse_utilization_rate*job_remaining_number_of_operations+job_delivery_relaxation-machine_current_breakdown_rate*pair_expected_processing_time<job_time_alive-machine_current_breakdown_rate>job_lateness_penalty-operation_cooldown+pair_number_of_alternative_operations+{-4.0}*pair_number_of_alternative_operations+job_lateness_penalty*{15.0},483.5072412261711,1060.827291116604,359.45710458500463,562.3863038551402,356.3797862921494,388.4206937533321,348.59113885715743,362.3103104606281
pair_number_of_alternative_operations<warehouse_utilization_rate-job_time_alive/pair_number_of_alternative_machines/pair_number_of_alternative_operations/machine_replacement_cooldown>job_delivery_relaxation<pair_expected_work_power+job_relative_deadline*job_time_alive>job_time_alive<pair_expected_work_power>pair_number_of_alternative_machines+machine_replacement_cooldown/pair_number_of_alternative_machines<job_relative_deadline,384.345447122083,724.5199887448143,418.1529541926364,552.7905207132247,414.1546689149162,416.8649398546155,395.3623497870806,426.5475013338286
warehouse_utilization_rate*job_lateness_penalty+pair_number_of_alternative_operations*job_time_alive*operation_windup*{4.0}/job_remaining_number_of_operations-machine_replacement_cooldown*job_remaining_work_to_complete/pair_expected_processing_time>operation_work_required<pair_expected_work_power+{6.0}/{-9.0}+job_time_alive/machine_current_breakdown_rate,568.8322765562864,1163.7690347582543,422.4384984659329,868.4152920527353,420.134520997951,406.9406908691512,402.9006506211397,380.9991214555764
warehouse_utilization_rate-job_remaining_number_of_operations>job_remaining_number_of_operations-job_earliness_penalty<machine_capacity>warehouse_utilization_rate*job_delivery_relaxation/job_earliness_penalty<operation_windup+pair_expected_processing_time/machine_current_breakdown_rate*machine_replacement_cooldown*job_lateness_penalty<{13.0}/job_lateness_penalty*pair_expected_work_power,352.66643251496106,858.1856536064779,336.0018722561421,383.1257102354058,329.4000634156416,308.62054032047695,328.5680615070854,329.5546517133497
warehouse_utilization_rate/pair_number_of_alternative_machines/warehouse_utilization_rate>job_remaining_number_of_operations<operation_work_required<{-3.0}>job_delivery_relaxation+job_remaining_number_of_operations>job_delivery_relaxation<job_lateness_penalty*operation_work_required+pair_expected_processing_time+{-4.0}/warehouse_utilization_rate+warehouse_utilization_rate/warehouse_utilization_rate,315.9309741592931,395.8208450086488,336.49965242604634,287.6851043249148,319.8985517743644,297.63761255323635,337.64388272933775,330.00496526001484
job_delivery_relaxation<job_time_alive<{-15.0}>job_delivery_relaxation-pair_number_of_alternative_machines>machine_replacement_cooldown+operation_cooldown<job_remaining_number_of_operations/job_time_alive-job_remaining_number_of_operations-{10.0}<operation_work_required>pair_number_of_alternative_operations<operation_cooldown+{6.0}*operation_cooldown,492.5737403881138,1649.4410336128333,345.11263856548766,747.5954223544319,338.3765958596565,397.4165207807372,329.74562136512924,325.9575254522254
job_earliness_penalty*machine_replacement_cooldown>pair_expected_work_power-{-3.0}-machine_replacement_cooldown/machine_capacity<machine_current_breakdown_rate+job_earliness_penalty>operation_windup-job_relative_deadline<{0.0}>{-8.0}*job_lateness_penalty-pair_number_of_alternative_machines<job_time_alive-job_lateness_penalty,305.89740394586903,391.38298234932427,345.4082573328277,296.04704668039875,327.85790197863867,309.99297604347464,341.83762556112475,333.5197181811181
job_earliness_penalty-job_delivery_relaxation-operation_cooldown>operation_cooldown-operation_windup<job_remaining_number_of_operations>job_relative_deadline-machine_capacity<pair_expected_work_power/job_delivery_relaxation*pair_number_of_alternative_operations-pair_number_of_alternative_machines+{0.0}+{-11.0}-{5.0}/pair_expected_work_power,543.3662562620983,2755.149396161115,351.64130836976653,997.4726866277908,335.1027472414316,420.900320103614,338.77042631786753,408.27375751122906
job_lateness_penalty*machine_replacement_cooldown-pair_expected_processing_time>{2.0}-pair_number_of_alternative_operations/operation_work_required*pair_expected_processing_time*job_lateness_penalty+job_earliness_penalty<warehouse_utilization_rate/job_lateness_penalty>machine_capacity*job_lateness_penalty/{-12.0}/{-13.0}>pair_number_of_alternative_operations,313.2243564408643,384.6760740363499,345.037776209666,288.83263031327675,335.00597392391273,308.6687056801372,347.6326151650165,340.80114949502706
job_lateness_penalty+operation_work_required-{2.0}/pair_expected_processing_time+pair_number_of_alternative_operations<job_remaining_work_to_complete*{-10.0}>pair_number_of_alternative_operations/pair_number_of_alternative_machines-{5.0}*pair_expected_processing_time+job_remaining_work_to_complete/{-2.0}<operation_cooldown*operation_work_required-operation_work_required,447.4921250819198,1211.076879001684,338.59616007799934,511.68279740920406,336.2359454435072,350.98978887120546,322.69278445618335,334.2179443715253
job_lateness_penalty-job_time_alive<operation_work_required-operation_cooldown<{-8.0}*warehouse_utilization_rate-pair_number_of_alternative_operations+operation_cooldown/operation_work_required*machine_replacement_cooldown*machine_current_breakdown_rate-machine_cooldown*job_earliness_penalty>machine_cooldown+job_earliness_penalty+job_remaining_number_of_operations,308.57430005173654,387.8799011696329,350.00202960219616,288.49842009128736,337.65184562579583,305.30446915813866,337.6885713809319,327.91430740166464
job_relative_deadline-machine_capacity-operation_cooldown>machine_replacement_cooldown-pair_number_of_alternative_machines*operation_work_required*operation_windup<pair_number_of_alternative_machines-job_earliness_penalty/pair_expected_processing_time/machine_cooldown*{11.0}>pair_number_of_alternative_machines/job_delivery_relaxation/warehouse_utilization_rate<pair_number_of_alternative_operations,528.8729183507736,1801.9476900479176,349.2518015738264,1248.3219215009992,431.5801422433545,499.8658375441302,340.0494252259044,491.1021662868094
job_remaining_number_of_operations*warehouse_utilization_rate*machine_capacity<warehouse_utilization_rate+{-12.0}*machine_cooldown+operation_windup*{0.0}<job_lateness_penalty>pair_expected_work_power/{13.0}/machine_capacity+machine_capacity<machine_replacement_cooldown-job_remaining_work_to_complete<operation_windup,724.9866826443615,2688.7461518753325,411.8907835062682,1192.500615997713,414.7077209868252,489.40930106711113,480.1416772054845,419.5756024752516
job_remaining_number_of_operations+operation_cooldown*job_relative_deadline*job_delivery_relaxation-job_remaining_work_to_complete+{-12.0}/pair_expected_processing_time*pair_expected_processing_time*machine_cooldown<job_remaining_number_of_operations+machine_cooldown<job_delivery_relaxation+warehouse_utilization_rate*machine_replacement_cooldown/machine_replacement_cooldown+job_remaining_number_of_operations,526.6964009626269,1257.0957881704228,435.0020509511575,823.4549881329459,447.1672005724871,526.523479004242,453.3628905520978,423.5188599198867
job_remaining_work_to_complete<job_delivery_relaxation*pair_expected_processing_time<{4.0}-job_remaining_work_to_complete/{-6.0}/warehouse_utilization_rate/pair_expected_work_power-{-6.0}*warehouse_utilization_rate>job_delivery_relaxation*job_remaining_number_of_operations<operation_cooldown>operation_work_required>machine_replacement_cooldown<job_remaining_number_of_operations,320.81416192708235,377.3952107507487,343.6835306709971,287.7590974393297,339.4696145735011,300.79041070391696,341.56593387239127,337.2305864969995
job_time_alive*pair_number_of_alternative_machines+warehouse_utilization_rate/job_lateness_penalty+machine_replacement_cooldown>operation_windup>job_remaining_number_of_operations/operation_cooldown-warehouse_utilization_rate>machine_replacement_cooldown-operation_windup+job_remaining_number_of_operations>machine_cooldown*{12.0}-machine_current_breakdown_rate/operation_cooldown,350.3882853978608,718.4964659215458,354.4768794994876,460.0019186192485,323.1626405691475,340.293879289388,324.5278975445811,343.51123824996205
job_time_alive-job_lateness_penalty<job_earliness_penalty-machine_cooldown+job_relative_deadline-operation_windup-warehouse_utilization_rate>job_time_alive+{-12.0}+{-7.0}>machine_cooldown<{15.0}*job_time_alive<{-3.0}<pair_number_of_alternative_machines>{12.0},562.8116401170615,1227.9005744427132,403.0972967052071,776.9505872644652,424.8494376290214,435.2564348160534,452.06464160435473,426.5048383322456
job_time_alive/job_relative_deadline*machine_current_breakdown_rate>operation_cooldown*pair_number_of_alternative_operations*job_relative_deadline/job_remaining_number_of_operations>machine_current_breakdown_rate/job_relative_deadline-job_lateness_penalty/operation_windup<job_delivery_relaxation<machine_replacement_cooldown>job_delivery_relaxation+operation_windup>operation_windup,488.44013676053225,977.4556602504668,407.7172662735964,483.2934945263184,430.87734502054354,456.5119509732867,375.8289392418739,405.6782948524727
job_time_alive/job_relative_deadline+warehouse_utilization_rate/pair_expected_work_power/machine_cooldown<job_remaining_number_of_operations*pair_expected_work_power*{1.0}<job_remaining_work_to_complete<{4.0}*job_earliness_penalty-operation_work_required>operation_work_required>pair_number_of_alternative_machines+{15.0}*operation_cooldown,395.525960861564,933.0028909485412,344.70080772173884,573.4457644708235,345.3867422854403,339.8800584226799,346.3222956186036,350.9384727128407
machine_cooldown-{-4.0}/machine_capacity>machine_capacity/operation_work_required-warehouse_utilization_rate-{-2.0}-{-2.0}*job_relative_deadline<pair_number_of_alternative_machines-job_relative_deadline>{5.0}+machine_cooldown>machine_replacement_cooldown-operation_windup+operation_cooldown,625.9971514728283,2393.2924197248108,366.3748580247325,1242.9393455951677,348.9153778728776,471.4897417325887,328.82391962080334,369.1858103798056
machine_current_breakdown_rate-warehouse_utilization_rate>job_lateness_penalty*{0.0}+job_earliness_penalty-pair_expected_processing_time*job_earliness_penalty-{-2.0}*{-12.0}-{-3.0}-machine_cooldown<job_remaining_number_of_operations>warehouse_utilization_rate<operation_work_required<{-12.0}-job_earliness_penalty,433.8080692714259,727.1027983178898,326.87298987686063,388.4163779569154,344.7349794962168,356.043767853881,337.04820677219175,367.4703789068344
machine_current_breakdown_rate/job_time_alive-operation_windup<job_lateness_penalty>job_remaining_number_of_operations/job_remaining_number_of_operations/job_earliness_penalty-{12.0}-job_relative_deadline<pair_expected_processing_time*job_earliness_penalty*job_lateness_penalty*machine_capacity*machine_cooldown*operation_cooldown-{4.0},488.64407400736405,1340.1955721568452,321.24030779576634,659.4479597256898,333.8669920171311,390.1771177361181,349.9470424742301,341.44575640243545
machine_replacement_cooldown*{5.0}>machine_cooldown>operation_windup<pair_expected_work_power>operation_windup/job_lateness_penalty-pair_number_of_alternative_operations-job_remaining_number_of_operations>operation_work_required-machine_capacity<machine_cooldown*machine_cooldown>{-6.0}-job_earliness_penalty/job_delivery_relaxation,858.3244894136146,1802.44021090469,406.53952819070247,931.5210336638792,411.0856090427364,578.4219325453242,419.6584288154662,576.9716886554882
operation_work_required+machine_capacity*operation_cooldown*{-9.0}>{10.0}-{-2.0}-job_remaining_number_of_operations<{-15.0}-{-9.0}>machine_current_breakdown_rate>pair_expected_work_power*machine_capacity+pair_number_of_alternative_operations>pair_number_of_alternative_operations>{-11.0}/job_remaining_work_to_complete,594.4369525045295,2744.761013808608,347.3647624995277,678.7924974081285,362.4905511336692,404.5849336536353,336.2528836894352,354.20421435447906
operation_work_required>job_time_alive+{-12.0}-job_remaining_number_of_operations<{-5.0}+job_lateness_penalty+job_earliness_penalty-operation_windup-job_remaining_number_of_operations+{6.0}-job_delivery_relaxation-warehouse_utilization_rate+{-8.0}-job_remaining_work_to_complete*{-13.0}-job_time_alive,822.474182489346,4970.523318405739,500.6510329732554,1961.8269449699608,512.1000815537192,867.4445605563395,610.0236578922776,709.8203649123885
pair_expected_processing_time/machine_current_breakdown_rate-operation_windup*{-7.0}<job_earliness_penalty+job_time_alive*{2.0}/job_delivery_relaxation>{-7.0}*job_lateness_penalty+job_lateness_penalty>job_lateness_penalty/machine_current_breakdown_rate/job_remaining_number_of_operations-job_earliness_penalty>job_remaining_work_to_complete,311.6389081167952,384.3913937338999,337.1155821528067,286.7593529663675,340.0214416677243,302.81480560041103,340.68188022076674,333.52920826411173
pair_expected_processing_time/operation_windup-job_remaining_number_of_operations>machine_capacity>{0.0}/operation_cooldown/job_lateness_penalty+operation_work_required/warehouse_utilization_rate-machine_current_breakdown_rate>pair_number_of_alternative_operations+{-3.0}>{9.0}*pair_expected_processing_time<machine_replacement_cooldown*machine_capacity,317.1901630406765,400.5587468462305,338.83147831299766,291.43723885023377,335.6111315575021,307.69822360068935,346.5094493108704,331.6996875418851
pair_expected_work_power<operation_windup-job_delivery_relaxation>job_remaining_work_to_complete-{11.0}/operation_windup>operation_windup-operation_windup-operation_windup>operation_cooldown-pair_number_of_alternative_machines<{2.0}*pair_number_of_alternative_operations/machine_capacity>job_relative_deadline+job_relative_deadline,657.0163807462841,2758.561916477811,357.0116848631613,1285.093161492175,365.8323962112293,572.9813717617398,407.1613394316651,458.8091397613655
pair_expected_work_power>operation_windup-operation_cooldown-warehouse_utilization_rate<job_relative_deadline<operation_cooldown<operation_work_required<{-14.0}>job_delivery_relaxation+pair_number_of_alternative_operations<operation_windup*{12.0}*job_delivery_relaxation+pair_number_of_alternative_operations>job_lateness_penalty*machine_cooldown,313.2886911253191,395.5210514791763,338.58712824854007,294.96385070037985,337.26611832778,299.4821808175871,340.8728935670139,335.31245368566
pair_number_of_alternative_operations+{-11.0}-operation_cooldown-machine_replacement_cooldown<machine_current_breakdown_rate>job_time_alive+pair_expected_work_power>job_time_alive/{11.0}>operation_work_required*job_remaining_work_to_complete-job_remaining_work_to_complete+job_time_alive<job_remaining_number_of_operations+machine_cooldown-machine_current_breakdown_rate,312.79158891132386,400.6880921679693,338.7385960271896,293.6077826465178,340.17545841080914,310.36866230191924,343.5520565088485,337.42195426388577
warehouse_utilization_rate<{8.0}>machine_replacement_cooldown<job_remaining_work_to_complete>{10.0}<warehouse_utilization_rate>pair_expected_work_power+job_relative_deadline-{-3.0}/job_earliness_penalty*job_time_alive/job_delivery_relaxation<{8.0}*job_earliness_penalty<{-14.0}/operation_windup,316.25567644373706,395.7748743619456,348.0137294302156,293.1309473361436,346.09188399355645,310.7532763333349,346.40608024426,340.8783543735474
{-14.0}/operation_cooldown>operation_work_required-{4.0}-pair_expected_work_power>{-3.0}-warehouse_utilization_rate/job_lateness_penalty+{3.0}-{12.0}*pair_expected_work_power<job_delivery_relaxation-machine_replacement_cooldown<operation_cooldown*operation_cooldown>{1.0},516.8948953112314,1740.356914140374,356.9253012156847,1145.066386250698,358.01020606518006,397.6105585331503,346.1802828621574,345.314711062096
{-14.0}>job_earliness_penalty+{-3.0}-pair_number_of_alternative_operations/job_earliness_penalty+machine_cooldown/job_lateness_penalty<{14.0}-operation_work_required*{-9.0}<job_earliness_penalty/warehouse_utilization_rate*{-4.0}>pair_expected_processing_time*operation_cooldown-machine_cooldown,544.6995370090158,1506.9379458764206,557.4388088176655,665.9213088308744,384.4875928147337,420.5072239895919,375.6662501504442,387.8938457651131
{-4.0}<pair_expected_work_power>warehouse_utilization_rate+job_time_alive*job_lateness_penalty/job_remaining_work_to_complete>machine_replacement_cooldown/job_remaining_number_of_operations+{11.0}-{-9.0}<operation_cooldown+{-1.0}<job_relative_deadline/pair_expected_work_power+pair_expected_processing_time/job_remaining_work_to_complete,306.59867921667103,393.9261160759693,344.5263593678366,293.17088643786684,332.12325437532724,303.87483748163334,335.5172703681355,330.24954998141783
{5.0}<pair_expected_processing_time<job_delivery_relaxation/pair_expected_processing_time<operation_windup<operation_work_required/{-3.0}*job_earliness_penalty<job_earliness_penalty+job_relative_deadline<{7.0}>machine_capacity/operation_cooldown>pair_expected_work_power+machine_current_breakdown_rate>job_remaining_number_of_operations,473.48005339059534,2770.5985141092824,356.25641786941026,828.068437809195,382.50978664421,432.2018449241535,339.4454472856414,364.3284960576566
