Epoch,Criterion_Weight_Raw,Criterion_Weight_Reduced,Train_Autoencoder_TotalDatapoints,Train_Encoder_Loss,Train_Autoencoder_Loss,Train_Autoencoder_Total_Criterion,Train_Autoencoder_Raw_Criterion,Train_Autoencoder_Reduced_Criterion,Train_Autoencoder_Valid,Train_Autoencoder_Accuracy,Train_Autoencoder_Perfects,Train_Encoder_LR,Train_Autoencoder_LR,Val_Autoencoder_TotalDatapoints,Val_Encoder_Loss,Val_Autoencoder_Loss,Val_Autoencoder_Total_Criterion,Val_Autoencoder_Raw_Criterion,Val_Autoencoder_Reduced_Criterion,Val_Autoencoder_Valid,Val_Autoencoder_Accuracy,Val_Autoencoder_Perfects,Example,AutoencodedExample
33,1.0,0.0,540672,0.0,0.04056146451330278,0.04056146451330278,0.04056146451330278,1.2877643470687872e-05,0.0,0.9868392944335938,0.65814208984375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.020565477385389386,0.020565477385389386,0.020565477385389386,1.0850710310705836e-05,0.0,0.9942436218261719,0.83306884765625,{-2.0}*machine_capacity/{-9.0}-{9.0}<{8.0}-{13.0}+{-7.0}<{3.0}/{-4.0}+pair_expected_processing_time/{-9.0}+{3.0}-machine_current_breakdown_rate<{-7.0}<{-13.0}-{7.0}EOS,{-2.0}*machine_capacity/{-9.0}-{9.0}<{8.0}-{13.0}+{-7.0}<{3.0}/{-10.0}+pair_expected_processing_time/{-9.0}+{3.0}-machine_current_breakdown_rate<{-7.0}<{-13.0}-{7.0}EOS
34,1.0,0.0,557056,0.0,0.037221727703581564,0.037221727703581564,0.037221727703581564,1.107046052695182e-05,0.0,0.9879188537597656,0.67724609375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.01788412486712332,0.01788412486712332,0.01788412486712332,9.231706261658701e-06,0.0,0.9952430725097656,0.859619140625,{-2.0}/{2.0}+{11.0}+{8.0}/job_remaining_number_of_operations*pair_expected_work_power-{-11.0}>{5.0}<job_time_alive-{10.0}*{6.0}+job_relative_deadline+{-13.0}+{1.0}*{-14.0}*{2.0}EOS,{-2.0}/{2.0}+{11.0}+{8.0}/job_remaining_number_of_operations*pair_expected_work_power-{-11.0}>{5.0}<job_time_alive-{10.0}*{6.0}+job_relative_deadline+{-13.0}+{1.0}*{-14.0}*{2.0}EOS
35,1.0,0.0,573440,0.0,0.03421780160715571,0.03421780160715571,0.03421780160715571,9.584040423504803e-06,0.0,0.9892463684082031,0.70904541015625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.01674826046291855,0.01674826046291855,0.01674826046291855,8.112102715784886e-06,0.0,0.9955978393554688,0.869384765625,{9.0}*{11.0}+{-7.0}/machine_capacity-job_lateness_penalty/{-6.0}<{13.0}*job_relative_deadline/{-12.0}<{1.0}/{-10.0}>{5.0}>{6.0}<{13.0}/{4.0}*{-14.0}EOS,{9.0}*{11.0}+{-7.0}/machine_capacity-job_lateness_penalty/{-6.0}<{13.0}*job_relative_deadline/{-12.0}<{1.0}/{-10.0}>{5.0}>{6.0}<{13.0}/{4.0}*{-14.0}EOS
36,1.0,0.0,589824,0.0,0.031939253538439516,0.031939253538439516,0.031939253538439516,8.356168308409906e-06,0.0,0.9902057647705078,0.73370361328125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.015274241497536423,0.015274241497536423,0.015274241497536423,7.245710923697857e-06,0.0,0.9960136413574219,0.88165283203125,{-14.0}/{-4.0}<{-5.0}+{-1.0}<{2.0}/{0.0}+machine_current_breakdown_rate*machine_capacity>{15.0}/{-5.0}/job_remaining_work_to_complete/{0.0}<{-3.0}*{6.0}-{2.0}/{-14.0}EOS,{-14.0}/{-4.0}<{-5.0}+{-1.0}<{2.0}/{0.0}+machine_current_breakdown_rate*machine_capacity>{15.0}/{-5.0}/job_remaining_work_to_complete/{0.0}<{-3.0}*{6.0}-{2.0}/{-14.0}EOS
37,1.0,0.0,606208,0.0,0.029870249192754272,0.029870249192754272,0.029870249192754272,7.607861801872673e-06,0.0,0.9908161163330078,0.74603271484375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.015092362191353459,0.015092362191353459,0.015092362191353459,6.701243000506452e-06,0.0,0.9963550567626953,0.89044189453125,job_lateness_penalty+{-5.0}>operation_cooldown-{-1.0}/{-5.0}/{-7.0}/machine_replacement_cooldown*{-14.0}<{11.0}>{-4.0}*{-3.0}<{4.0}+{-2.0}<{-10.0}>{-9.0}-{0.0}EOS,job_lateness_penalty+{-5.0}>operation_cooldown-{-1.0}/{-5.0}/{-7.0}/machine_replacement_cooldown*{-14.0}<{11.0}>{-4.0}*{-3.0}<{4.0}+{-2.0}<{-10.0}>{-9.0}-{0.0}EOS
38,1.0,0.0,622592,0.0,0.028197501946124248,0.028197501946124248,0.028197501946124248,6.686171280634312e-06,0.0,0.9916019439697266,0.7642822265625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.013497377880412387,0.013497377880412387,0.013497377880412387,5.6727241730669675e-06,0.0,0.9966545104980469,0.89990234375,pair_number_of_alternative_operations/{4.0}*{3.0}>{-5.0}-{-15.0}-{-7.0}-{-7.0}/{5.0}>{-12.0}<{-8.0}/{-1.0}<{7.0}+{-2.0}>{7.0}-machine_capacity<{1.0}EOS,pair_number_of_alternative_operations/{4.0}*{3.0}>{-5.0}-{-15.0}-{-7.0}-{-7.0}/{5.0}>{-12.0}<{-8.0}/{-1.0}<{7.0}+{-2.0}>{7.0}-machine_capacity<{1.0}EOS
39,1.0,0.0,638976,0.0,0.026631867520336527,0.026631867520336527,0.026631867520336527,5.834567463836038e-06,0.0,0.9921970367431641,0.78082275390625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.01296900548186386,0.01296900548186386,0.01296900548186386,5.096386534120256e-06,0.0,0.9968547821044922,0.9051513671875,machine_replacement_cooldown<{-4.0}/job_earliness_penalty+{1.0}<{12.0}-{9.0}/{7.0}/{-9.0}*{8.0}>{5.0}>operation_cooldown>{-2.0}+{-8.0}>{-3.0}-{-7.0}-job_relative_deadlineEOS,machine_replacement_cooldown<{-4.0}/job_earliness_penalty+{1.0}<{12.0}-{9.0}/{7.0}/{-9.0}*{8.0}>{5.0}>operation_cooldown>{-2.0}+{-8.0}>{-3.0}-{-7.0}-job_relative_deadlineEOS
40,1.0,0.0,655360,0.0,0.025193078108713962,0.025193078108713962,0.025193078108713962,5.149095152034988e-06,0.0,0.9925308227539062,0.787841796875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0119045748924691,0.0119045748924691,0.0119045748924691,4.37495292260337e-06,0.0,0.99713134765625,0.91241455078125,operation_cooldown<{6.0}>{-8.0}/{-8.0}/{-3.0}<{-1.0}+operation_cooldown/{2.0}<{-1.0}>{-8.0}/{13.0}/{4.0}*job_delivery_relaxation<{6.0}*{8.0}>operation_cooldownEOS,operation_cooldown<{6.0}>{-8.0}/{-8.0}/{-3.0}<{-1.0}+operation_cooldown/{2.0}<{-1.0}>{-8.0}/{13.0}/{4.0}*job_delivery_relaxation<{6.0}*{8.0}>operation_cooldownEOS
41,1.0,0.0,671744,0.0,0.024614761270640884,0.024614761270640884,0.024614761270640884,4.402918685642021e-06,0.0,0.9928550720214844,0.79461669921875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.01132206003239844,0.01132206003239844,0.01132206003239844,3.835072286406671e-06,0.0,0.9974327087402344,0.92144775390625,job_remaining_work_to_complete+{-10.0}-{-5.0}<{-10.0}*{9.0}-{0.0}>{-5.0}+machine_replacement_cooldown-{-10.0}/machine_capacity-job_relative_deadline+machine_replacement_cooldown>{-15.0}+pair_number_of_alternative_machines*{14.0}+{-13.0}EOS,job_remaining_work_to_complete+{-10.0}-{-5.0}<{-10.0}*{9.0}-{0.0}>{-5.0}+machine_replacement_cooldown-{-10.0}/machine_capacity-job_relative_deadline+machine_replacement_cooldown>{-15.0}+pair_number_of_alternative_machines*{14.0}+{-13.0}EOS
42,1.0,0.0,688128,0.0,0.023402375052683055,0.023402375052683055,0.023402375052683055,3.8656947802806485e-06,0.0,0.9934291839599609,0.8135986328125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.010750209676189115,0.010750209676189115,0.010750209676189115,3.2995047289929857e-06,0.0,0.9974288940429688,0.9212646484375,{-2.0}/{11.0}/job_remaining_work_to_complete+{-5.0}*pair_number_of_alternative_machines+{-2.0}*pair_number_of_alternative_operations+job_remaining_work_to_complete*{9.0}-{-3.0}<job_earliness_penalty/operation_windup>{-9.0}/{-5.0}/{-14.0}+{-6.0}EOS,{-6.0}/{11.0}/job_remaining_work_to_complete+{-5.0}*pair_number_of_alternative_machines+{-2.0}*pair_number_of_alternative_operations+job_remaining_work_to_complete*{9.0}-{-3.0}<job_earliness_penalty/operation_windup>{-9.0}/{-5.0}/{-14.0}+{-6.0}EOS
43,1.0,0.0,704512,0.0,0.021969289791741176,0.021969289791741176,0.021969289791741176,3.355742280497509e-06,0.0,0.9937648773193359,0.82012939453125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.00968924880726263,0.00968924880726263,0.00968924880726263,2.80174665423516e-06,0.0,0.9978675842285156,0.934326171875,operation_windup*{1.0}+{-12.0}<{-2.0}*{10.0}<machine_replacement_cooldown*operation_work_required+{9.0}-{6.0}>{8.0}+job_lateness_penalty-{2.0}<{-4.0}+job_relative_deadline/{-14.0}/operation_cooldownEOS,operation_windup*{1.0}+{-12.0}<{-2.0}*{10.0}<machine_replacement_cooldown*operation_work_required+{9.0}-{6.0}>{8.0}+job_lateness_penalty-{2.0}<{-4.0}+job_relative_deadline/{-14.0}/operation_cooldownEOS
44,1.0,0.0,720896,0.0,0.02025061190215638,0.02025061190215638,0.02025061190215638,2.9272550703396405e-06,0.0,0.9944496154785156,0.8377685546875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.008888386546459515,0.008888386546459515,0.008888386546459515,2.4223619190522072e-06,0.0,0.998016357421875,0.9384765625,{1.0}*{7.0}*operation_cooldown-{-4.0}/job_remaining_work_to_complete-machine_cooldown+machine_current_breakdown_rate/{12.0}-machine_replacement_cooldown>{15.0}+{6.0}/pair_expected_work_power+{-6.0}*{14.0}-{1.0}-{14.0}EOS,{1.0}*{7.0}*operation_cooldown-{-4.0}/job_remaining_work_to_complete-machine_cooldown+machine_current_breakdown_rate/{12.0}-machine_replacement_cooldown>{15.0}+{6.0}/pair_expected_work_power+{-6.0}*{14.0}-{1.0}-{14.0}EOS
45,1.0,0.0,737280,0.0,0.018640397720446344,0.018640397720446344,0.018640397720446344,2.542531117200042e-06,0.0,0.9948921203613281,0.850341796875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.007684002135647461,0.007684002135647461,0.007684002135647461,2.0668538551760207e-06,0.0,0.9984130859375,0.95086669921875,{-3.0}-{5.0}/job_time_alive/{13.0}>{2.0}+{-2.0}/{5.0}*machine_capacity+{-13.0}*{12.0}-{-3.0}<{-4.0}-{-3.0}<job_remaining_number_of_operations-{-13.0}<job_delivery_relaxationEOS,{-3.0}-{5.0}/job_time_alive/{13.0}>{2.0}+{-2.0}/{5.0}*machine_capacity+{-13.0}*{12.0}-{-3.0}<{-4.0}-{-3.0}<job_remaining_number_of_operations-{-13.0}<job_delivery_relaxationEOS
46,1.0,0.0,753664,0.0,0.017811763213103404,0.017811763213103404,0.017811763213103404,2.211740863788947e-06,0.0,0.9953155517578125,0.86273193359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.008225104105804348,0.008225104105804348,0.008225104105804348,1.8969562507464843e-06,0.0,0.998199462890625,0.94384765625,pair_number_of_alternative_machines+{-9.0}<machine_current_breakdown_rate*{-6.0}<{13.0}>operation_work_required*{14.0}+{-8.0}<{-5.0}<{12.0}/{-1.0}/pair_number_of_alternative_operations-job_earliness_penalty-job_lateness_penalty+{7.0}<operation_windupEOS,pair_number_of_alternative_machines+{-9.0}<machine_current_breakdown_rate*{-6.0}<{13.0}>operation_work_required*{14.0}+{-8.0}<{-5.0}<{12.0}/{-1.0}/pair_number_of_alternative_operations-job_earliness_penalty-job_lateness_penalty+{7.0}<operation_windupEOS
47,1.0,0.0,770048,0.0,0.01775846039527096,0.01775846039527096,0.01775846039527096,1.999732283319844e-06,0.0,0.9953365325927734,0.86181640625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.00809188896255364,0.00809188896255364,0.00809188896255364,1.6899190109498363e-06,0.0,0.9982585906982422,0.9464111328125,{0.0}-{-2.0}<{1.0}*{-4.0}>operation_windup*{2.0}*{6.0}<{14.0}<{-5.0}+job_remaining_work_to_complete*{0.0}/job_delivery_relaxation>machine_capacity<{-2.0}*{1.0}>{-3.0}EOS,{0.0}-{-2.0}<{1.0}*{-4.0}>operation_windup*{2.0}*{6.0}<{14.0}<{-5.0}+job_remaining_work_to_complete*{0.0}/job_delivery_relaxation>machine_capacity<{-2.0}*{1.0}>{-3.0}EOS
48,1.0,0.0,786432,0.0,0.01749398153333459,0.01749398153333459,0.01749398153333459,1.7768846327648191e-06,0.0,0.9953403472900391,0.864501953125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.00775345112560899,0.00775345112560899,0.00775345112560899,1.482180488565632e-06,0.0,0.9983348846435547,0.94854736328125,{-9.0}+{1.0}+machine_current_breakdown_rate>{13.0}-job_lateness_penalty*{-8.0}<{12.0}<{9.0}*{-8.0}<{-10.0}-{-8.0}*machine_cooldown>job_remaining_number_of_operations/{7.0}*{4.0}<job_remaining_work_to_completeEOS,{-9.0}+{1.0}+machine_current_breakdown_rate>{13.0}-job_lateness_penalty*{-8.0}<{12.0}<{9.0}*{-8.0}<{-10.0}-{-8.0}*machine_cooldown>job_remaining_number_of_operations/{7.0}*{4.0}<job_remaining_work_to_completeEOS
49,1.0,0.0,802816,0.0,0.01702167193798232,0.01702167193798232,0.01702167193798232,1.5584983854566303e-06,0.0,0.9953975677490234,0.86517333984375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0075296356135368114,0.0075296356135368114,0.0075296356135368114,1.3497684738794646e-06,0.0,0.9983119964599609,0.947509765625,{13.0}>machine_capacity>{6.0}/{-6.0}*{1.0}>{-8.0}*{13.0}*{0.0}/machine_current_breakdown_rate+{-3.0}*pair_number_of_alternative_operations+{15.0}>{11.0}-{9.0}/{15.0}>{-11.0}EOS,{13.0}>machine_capacity>{6.0}/{-6.0}*{1.0}>{-8.0}*{13.0}*{0.0}/machine_current_breakdown_rate+{-3.0}*pair_number_of_alternative_operations+{15.0}>{11.0}-{9.0}/{15.0}>{-11.0}EOS
50,1.0,0.0,819200,0.0,0.01638207288669946,0.01638207288669946,0.01638207288669946,1.3601385031591917e-06,0.0,0.9957027435302734,0.8729248046875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.007371497907115554,0.007371497907115554,0.007371497907115554,1.1614799380055274e-06,0.0,0.9983139038085938,0.94769287109375,{-12.0}*{3.0}>{9.0}>{-13.0}>{0.0}*pair_number_of_alternative_operations*pair_expected_processing_time+{15.0}>pair_expected_work_power>{-9.0}>{-5.0}<job_earliness_penalty/{2.0}/{-11.0}*{2.0}/machine_replacement_cooldownEOS,{-12.0}*{3.0}>{9.0}>{-13.0}>{0.0}*pair_number_of_alternative_operations*pair_expected_processing_time+{15.0}>pair_expected_work_power>{-9.0}>{-5.0}<job_earliness_penalty/{2.0}/{-11.0}*{2.0}/machine_replacement_cooldownEOS
51,1.0,0.0,835584,0.0,0.016077401325674145,0.016077401325674145,0.016077401325674145,1.1852335908280054e-06,0.0,0.9958553314208984,0.8775634765625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.006849769521068083,0.006849769521068083,0.006849769521068083,9.870740740325346e-07,0.0,0.9985618591308594,0.95556640625,{-13.0}/{9.0}+{-9.0}/{7.0}-{12.0}>{3.0}*{4.0}+{5.0}+{-5.0}-{4.0}-machine_current_breakdown_rate<{4.0}>job_remaining_number_of_operations*job_delivery_relaxation<{-15.0}-{13.0}EOS,{-13.0}/{9.0}+{-9.0}/{7.0}-{12.0}>{3.0}*{4.0}+{5.0}+{-5.0}-{4.0}-machine_current_breakdown_rate<{4.0}>job_remaining_number_of_operations*job_delivery_relaxation<{-15.0}-{13.0}EOS
52,1.0,0.0,851968,0.0,0.015772114322317066,0.015772114322317066,0.015772114322317066,1.0264094980616534e-06,0.0,0.9958000183105469,0.87548828125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.006751239616278326,0.006751239616278326,0.006751239616278326,8.515488747473654e-07,0.0,0.9984207153320312,0.95111083984375,{6.0}<{7.0}-{6.0}>{5.0}<{13.0}/job_earliness_penalty<{10.0}*{-7.0}>{-6.0}<{11.0}<pair_number_of_alternative_machines-{-13.0}*{0.0}>{-2.0}>{-13.0}>operation_cooldownEOS,{6.0}<{7.0}-{6.0}>{5.0}<{13.0}/job_earliness_penalty<{10.0}*{-7.0}>{-6.0}<{11.0}<pair_number_of_alternative_machines-{-13.0}*{0.0}>{-2.0}>{-13.0}>operation_cooldownEOS
53,1.0,0.0,868352,0.0,0.015317149518523365,0.015317149518523365,0.015317149518523365,8.83330545153882e-07,0.0,0.9958972930908203,0.87738037109375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.006292305426541134,0.006292305426541134,0.006292305426541134,7.043415559682131e-07,0.0,0.9986305236816406,0.95745849609375,{-9.0}/{-12.0}>warehouse_utilization_rate+{11.0}<job_relative_deadline-{5.0}/{1.0}-warehouse_utilization_rate/{7.0}-{-6.0}+{-1.0}-{-7.0}>job_earliness_penalty+{-4.0}>{-6.0}<{5.0}EOS,{-9.0}/{-12.0}>warehouse_utilization_rate+{11.0}<job_relative_deadline-{5.0}/{1.0}-warehouse_utilization_rate/{7.0}-{-6.0}+{-1.0}-{-7.0}>job_earliness_penalty+{-4.0}>{-6.0}<{5.0}EOS
54,1.0,0.0,884736,0.0,0.01430974146569497,0.01430974146569497,0.01430974146569497,7.382592059901327e-07,0.0,0.9961872100830078,0.885986328125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.005860030050826026,0.005860030050826026,0.005860030050826026,6.069658817775547e-07,0.0,0.9987106323242188,0.96002197265625,{4.0}<{-9.0}<machine_capacity+{-8.0}/job_earliness_penalty<{11.0}-{1.0}-machine_replacement_cooldown-{-5.0}<{8.0}-{11.0}<{9.0}<{8.0}/{0.0}*{-7.0}-{1.0}EOS,{4.0}<{-9.0}<machine_capacity+{-8.0}/job_earliness_penalty<{11.0}-{1.0}-machine_replacement_cooldown-{-5.0}<{8.0}-{11.0}<{9.0}<{8.0}/{0.0}*{-7.0}-{1.0}EOS
55,1.0,0.0,901120,0.0,0.013474577370288898,0.013474577370288898,0.013474577370288898,6.359423654345164e-07,0.0,0.9964733123779297,0.89404296875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.005079483353256364,0.005079483353256364,0.005079483353256364,5.188560167068701e-07,0.0,0.9988822937011719,0.965576171875,{-5.0}>{3.0}+{-6.0}-operation_cooldown-{-9.0}<{15.0}+job_time_alive*{-13.0}/{-4.0}<machine_cooldown+{-10.0}*{5.0}/{6.0}+{2.0}+{-4.0}<pair_number_of_alternative_operationsEOS,{-5.0}>{3.0}+{-6.0}-operation_cooldown-{-9.0}<{15.0}+job_time_alive*{-13.0}/{-4.0}<machine_cooldown+{-10.0}*{5.0}/{6.0}+{2.0}+{-4.0}<pair_number_of_alternative_operationsEOS
56,1.0,0.0,917504,0.0,0.012215504963023704,0.012215504963023704,0.012215504963023704,5.736878848638938e-07,0.0,0.9968357086181641,0.904296875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004587815755257907,0.004587815755257907,0.004587815755257907,4.7222502252974863e-07,0.0,0.9990653991699219,0.9708251953125,{-10.0}/{-4.0}>job_remaining_number_of_operations*pair_expected_processing_time*{13.0}>job_remaining_number_of_operations/{0.0}/{0.0}+{9.0}/{9.0}>{-1.0}/job_relative_deadline+job_remaining_work_to_complete-{-14.0}-{-6.0}/{8.0}EOS,{-10.0}/{-4.0}>job_remaining_number_of_operations*pair_expected_processing_time*{13.0}>job_remaining_number_of_operations/{0.0}/{0.0}+{9.0}/{9.0}>{-1.0}/job_relative_deadline+job_remaining_work_to_complete-{-14.0}-{-6.0}/{8.0}EOS
57,1.0,0.0,933888,0.0,0.011336454288539244,0.011336454288539244,0.011336454288539244,4.998256085686492e-07,0.0,0.9972553253173828,0.91571044921875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004255066545283626,0.004255066545283626,0.004255066545283626,4.0180182203641834e-07,0.0,0.9991474151611328,0.9735107421875,pair_expected_processing_time<{4.0}*pair_expected_processing_time<{1.0}*{7.0}>{-11.0}-{-11.0}/{9.0}/{-11.0}<{-15.0}-{3.0}*machine_capacity>{4.0}*{11.0}+{-5.0}/{-11.0}EOS,pair_expected_processing_time<{4.0}*pair_expected_processing_time<{1.0}*{7.0}>{-11.0}-{-11.0}/{9.0}/{-11.0}<{-15.0}-{3.0}*machine_capacity>{4.0}*{11.0}+{-5.0}/{-11.0}EOS
58,1.0,0.0,950272,0.0,0.011002536781234085,0.011002536781234085,0.011002536781234085,4.4286120737258017e-07,0.0,0.9972877502441406,0.91741943359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004506984386807744,0.004506984386807744,0.004506984386807744,3.832615437238118e-07,0.0,0.9990501403808594,0.97039794921875,{4.0}*{-10.0}*{9.0}*{2.0}+{-4.0}*{8.0}>{9.0}>{0.0}<{4.0}<{-11.0}*{13.0}<{11.0}-{4.0}>job_lateness_penalty-machine_capacity>{4.0}EOS,{4.0}*{-10.0}*{9.0}*{2.0}+{-4.0}*{8.0}>{9.0}>{0.0}<{4.0}<{-11.0}*{13.0}<{11.0}-{4.0}>job_lateness_penalty-machine_capacity>{4.0}EOS
59,1.0,0.0,966656,0.0,0.010961725809465861,0.010961725809465861,0.010961725809465861,4.0804194401111715e-07,0.0,0.9972095489501953,0.91534423828125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0045898008729636786,0.0045898008729636786,0.0045898008729636786,3.516017077487277e-07,0.0,0.9990158081054688,0.96905517578125,{0.0}/{-12.0}>{0.0}*operation_work_required+{-8.0}<{9.0}/{-10.0}+job_delivery_relaxation>{7.0}>machine_capacity<job_time_alive>{10.0}>{3.0}+{6.0}/{-8.0}/{2.0}EOS,{0.0}/{-12.0}>{0.0}*operation_work_required+{-8.0}<{9.0}/{-10.0}+job_delivery_relaxation>{7.0}>machine_capacity<job_time_alive>{10.0}>{3.0}+{6.0}/{-8.0}/{2.0}EOS
60,1.0,0.0,983040,0.0,0.010815040604938986,0.010815040604938986,0.010815040604938986,3.654438632816337e-07,0.0,0.997222900390625,0.9144287109375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004386411707855586,0.004386411707855586,0.004386411707855586,2.606941289506892e-07,0.0,0.9990348815917969,0.9696044921875,operation_cooldown>{-6.0}>{4.0}/{11.0}*{-10.0}*{-14.0}<{15.0}+job_remaining_number_of_operations/{8.0}-{13.0}>{-2.0}+job_remaining_work_to_complete*job_lateness_penalty<{2.0}-{-15.0}*machine_replacement_cooldownEOS,operation_cooldown>{-6.0}>{4.0}/{11.0}*{-10.0}*{-14.0}<{15.0}+job_remaining_number_of_operations/{8.0}-{13.0}>{-2.0}+job_remaining_work_to_complete*job_lateness_penalty<{2.0}-{-15.0}*machine_replacement_cooldownEOS
61,1.0,0.0,999424,0.0,0.01086134263096028,0.01086134263096028,0.01086134263096028,2.920159726249594e-07,0.0,0.9972133636474609,0.915283203125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0046866523557582696,0.0046866523557582696,0.0046866523557582696,2.345927568314643e-07,0.0,0.9990386962890625,0.97015380859375,{2.0}<{4.0}<{0.0}-operation_cooldown/{12.0}/{0.0}+{5.0}>{-3.0}-{-8.0}>pair_expected_processing_time+{5.0}*pair_expected_processing_time/{0.0}+{2.0}>job_remaining_number_of_operations>{-10.0}EOS,{2.0}<{4.0}<{0.0}-operation_cooldown/{12.0}/{0.0}+{5.0}>{-3.0}-{-8.0}>pair_expected_processing_time+{5.0}*pair_expected_processing_time/{0.0}+{2.0}>job_remaining_number_of_operations>{-10.0}EOS
62,1.0,0.0,1015808,0.0,0.011485673026982113,0.011485673026982113,0.011485673026982113,2.5085246196931976e-07,0.0,0.9969940185546875,0.908935546875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.005126589624524058,0.005126589624524058,0.005126589624524058,2.1002629752020496e-07,0.0,0.9987735748291016,0.96160888671875,pair_number_of_alternative_operations-{-14.0}<operation_work_required<{3.0}*job_remaining_work_to_complete-{-10.0}*{1.0}/{3.0}*{-13.0}>machine_current_breakdown_rate>{10.0}+job_relative_deadline*{-11.0}<{-5.0}/{-4.0}/{13.0}EOS,pair_number_of_alternative_operations-{-14.0}<operation_work_required<{3.0}*job_remaining_work_to_complete-{-10.0}*{1.0}/{3.0}*{-13.0}>machine_current_breakdown_rate>{10.0}+job_relative_deadline*{-11.0}<{-5.0}/{-4.0}/{13.0}EOS
63,1.0,0.0,1032192,0.0,0.011024796522178804,0.011024796522178804,0.011024796522178804,2.1865089050443487e-07,0.0,0.9970340728759766,0.90960693359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004538546070307348,0.004538546070307348,0.004538546070307348,1.85370972793919e-07,0.0,0.9989891052246094,0.96832275390625,{2.0}-{10.0}*job_time_alive<{-10.0}<{-6.0}>{-12.0}/{2.0}<pair_number_of_alternative_operations<job_earliness_penalty/job_remaining_number_of_operations-{14.0}-{6.0}<pair_expected_processing_time-machine_capacity>{-10.0}/{0.0}EOS,{2.0}-{10.0}*job_time_alive<{-10.0}<{-6.0}>{-12.0}/{2.0}<pair_number_of_alternative_operations<job_earliness_penalty/job_remaining_number_of_operations-{14.0}-{6.0}<pair_expected_processing_time-machine_capacity>{-10.0}/{0.0}EOS
64,1.0,0.0,1048576,0.0,0.010580256715911673,0.010580256715911673,0.010580256715911673,1.8200976598103935e-07,0.0,0.9971752166748047,0.91326904296875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004167104292719159,0.004167104292719159,0.004167104292719159,1.3347166546995304e-07,0.0,0.999053955078125,0.97021484375,{4.0}<{-2.0}-{7.0}<{-7.0}-{12.0}<{-11.0}-{-1.0}+{3.0}>{-11.0}+{0.0}>machine_current_breakdown_rate>{8.0}>{-10.0}-pair_expected_work_power<{9.0}+{-4.0}EOS,{4.0}<{-2.0}-{7.0}<{-7.0}-{12.0}<{-11.0}-{-1.0}+{3.0}>{-11.0}+{0.0}>machine_current_breakdown_rate>{8.0}>{-10.0}-pair_expected_work_power<{9.0}+{-4.0}EOS
65,1.0,0.0,1064960,0.0,0.01041206857735233,0.01041206857735233,0.01041206857735233,1.5372143588598952e-07,0.0,0.9972362518310547,0.91607666015625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003954286466068879,0.003954286466068879,0.003954286466068879,1.2730768195190478e-07,0.0,0.9991989135742188,0.97467041015625,{-13.0}-{4.0}<{6.0}<{9.0}<{-13.0}/machine_cooldown>{14.0}+{0.0}*{-14.0}<pair_expected_processing_time>{-12.0}>{-11.0}/{-9.0}<{-4.0}>{0.0}-{13.0}EOS,{-13.0}-{4.0}<{6.0}<{9.0}<{-13.0}/machine_cooldown>{14.0}+{0.0}*{-14.0}<pair_expected_processing_time>{-12.0}>{-11.0}/{-9.0}<{-4.0}>{0.0}-{13.0}EOS
