Step,Individual,Fitness
9,((machine_replacement_cooldown/operation_windup)/-5.5),421.02302598837235
9,((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*machine_processing_cost_fixed)+machine_cooldown))/machine_processing_cost_fixed),424.1594361919383
9,(-0.75*((pair_expected_work_power+((job_relative_deadline>job_relative_deadline)>machine_cooldown))*(((job_relative_deadline<job_relative_deadline)>pair_expected_work_power)+-1.25))),424.56901182204774
9,((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))*(((machine_cooldown/machine_cooldown)+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))),512.5351298722077
9,(operation_cooldown<machine_cooldown),424.9577149986353
9,(machine_processing_energy_fixed*job_remaining_number_of_operations),452.4507078939798
9,((((machine_processing_energy_per_second+(-7.0-machine_processing_energy_per_second))>(-9.5*(-8.75-pair_number_of_alternative_operations)))<(job_remaining_work_to_complete+machine_replacement_cooldown))*machine_cooldown),425.52358714149426
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed-(pair_number_of_alternative_machines/machine_processing_cost_fixed))>-6.75))*(((pair_number_of_alternative_operations>6.5)/pair_expected_work_power)--1.25))),471.74869196336624
9,(pair_number_of_alternative_machines/5.0),426.20979661546926
9,(machine_capacity*5.5),426.21506890006805
9,((job_relative_deadline*job_remaining_number_of_operations)/job_remaining_number_of_operations),478.6113570592531
9,(machine_cooldown>((pair_number_of_alternative_machines<((operation_work_required*machine_processing_cost_fixed)*(warehouse_utilization_rate/machine_cooldown)))-(((1.0<6.0)>((job_remaining_work_to_complete*pair_number_of_alternative_machines)--6.75))-operation_cooldown))),426.26936190413153
9,(-0.75*pair_number_of_alternative_machines),416.6195363835017
9,(5.25-(machine_processing_energy_per_second-pair_expected_work_power)),448.58540835954557
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*(((job_relative_deadline>6.5)>-0.75)--1.25))),427.25582448944954
9,(-0.75*((pair_expected_work_power+(((pair_number_of_alternative_machines/job_relative_deadline)*machine_processing_cost_fixed)*machine_cooldown))*warehouse_utilization_rate)),403.0590869829714
9,(job_remaining_number_of_operations+((operation_cooldown/machine_processing_energy_fixed)/(pair_number_of_alternative_operations<((4.75*(-3.0-machine_current_breakdown_rate))+machine_processing_cost_fixed)))),427.425244366073
9,(machine_cooldown/(0.5>(operation_windup*((machine_capacity/machine_current_breakdown_rate)/(machine_current_breakdown_rate<operation_cooldown))))),427.7115998218677
9,(pair_expected_processing_time*(job_remaining_number_of_operations+operation_windup)),427.84930898375694
9,(-0.75*((pair_expected_work_power+((((5.25>6.5)>pair_expected_work_power)>machine_processing_cost_fixed)>machine_cooldown))*((machine_capacity>pair_expected_work_power)--1.25))),471.74869196336624
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/machine_cooldown))>machine_cooldown))*(((machine_processing_cost_fixed-6.5)>pair_expected_work_power)--1.25))),428.19538307626283
9,(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)>machine_processing_cost_fixed)>machine_cooldown))*(((machine_capacity*-4.0)>pair_expected_work_power)--1.25))),428.19538307626283
9,(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*machine_processing_cost_fixed)/machine_cooldown))*(((((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/-5.0))>pair_number_of_alternative_operations)))))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power)>pair_expected_work_power)--1.25))),471.74869196336624
9,(-0.75*((pair_expected_work_power+(6.5>machine_cooldown))*((((-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25)))>6.5)>pair_expected_work_power)--1.25))),428.19538307626283
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_processing_time)>machine_cooldown))*((-0.75>pair_expected_work_power)-(machine_capacity/-5.0)))),428.19538307626283
9,(-7.0*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_processing_time)>machine_cooldown))*pair_expected_work_power)),428.19538307626283
9,((machine_processing_cost_fixed>operation_windup)*((pair_expected_work_power+(machine_capacity>machine_cooldown))*pair_expected_work_power)),421.55239912763875
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_processing_time)>machine_cooldown))*pair_expected_work_power)),428.19538307626283
9,(pair_number_of_alternative_operations+(pair_expected_work_power+job_remaining_number_of_operations)),410.74983424658
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))*(((job_relative_deadline>6.5)>(-1.75>(((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>pair_expected_work_power)--1.25))/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power))))))-9.75))),428.6611796026836
9,(-0.75*((pair_expected_work_power+(machine_processing_cost_per_second>(((-1.75>4.5)>(-4.75-(operation_windup*warehouse_utilization_rate)))>pair_expected_work_power)))*(((job_relative_deadline>6.5)>pair_expected_work_power)-9.75))),428.73599273335617
9,(-0.75*((pair_expected_work_power+pair_expected_work_power)*((job_relative_deadline>pair_expected_work_power)--6.75))),428.73599273335617
9,(-0.75*((pair_expected_work_power+((((job_relative_deadline>6.5)>pair_expected_work_power)*((((machine_current_breakdown_rate+pair_expected_work_power)>(machine_capacity/((job_relative_deadline>6.5)>pair_expected_work_power)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),428.73599273335617
9,((operation_windup/pair_number_of_alternative_machines)>(warehouse_utilization_rate<((machine_processing_energy_fixed*operation_cooldown)*9.5))),429.761314686572
9,(job_starting_number_of_operations>job_remaining_work_to_complete),491.3518886136261
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))>machine_cooldown))*-0.75)),430.6156102952851
9,((2.0<job_remaining_number_of_operations)*3.5),430.6839255819601
9,(machine_processing_cost_per_second*(machine_processing_cost_per_second>(((-1.75<4.5)>job_relative_deadline)>(machine_processing_energy_fixed>machine_cooldown)))),435.3096520690457
9,(machine_replacement_cooldown/machine_processing_cost_fixed),431.0456289147737
9,(8.75/(machine_processing_cost_per_second>pair_number_of_alternative_operations)),431.10598042184165
9,(machine_cooldown>9.75),399.604753893907
9,(job_relative_deadline*(((((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power)+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))),432.21365882741856
9,(((((7.25/(machine_cooldown-job_remaining_work_to_complete))>machine_processing_cost_per_second)*job_starting_number_of_operations)-pair_expected_processing_time)--8.5),432.2212654473936
9,(-0.75*((pair_expected_work_power+((pair_expected_work_power*(pair_number_of_alternative_machines/(warehouse_utilization_rate*(-5.25>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*job_relative_deadline)),432.31208403573703
9,(-1.0*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>(pair_expected_work_power+((machine_processing_cost_fixed<machine_processing_cost_fixed)>machine_cooldown)))--1.25))),432.614829271638
9,(((machine_processing_energy_fixed>((operation_work_required>machine_current_breakdown_rate)/machine_capacity))*machine_processing_energy_per_second)-(job_starting_number_of_operations-pair_expected_processing_time)),425.11458461459523
9,(pair_number_of_alternative_machines/machine_capacity),433.03785215356334
9,((machine_processing_energy_per_second+job_starting_number_of_operations)*((machine_processing_energy_fixed*operation_windup)+((2.75*machine_capacity)+((operation_work_required<pair_number_of_alternative_operations)-job_remaining_number_of_operations)))),433.13000560068804
9,(((machine_processing_cost_per_second<((job_remaining_number_of_operations<machine_processing_cost_per_second)>(job_relative_deadline>-3.75)))>machine_cooldown)/(machine_processing_energy_fixed<((pair_number_of_alternative_operations/(warehouse_utilization_rate/-7.75))<((-5.75<pair_expected_processing_time)*(8.5<machine_processing_energy_per_second))))),433.34792633460927
9,(-9.5-job_starting_number_of_operations),484.741417936905
9,(job_remaining_work_to_complete/(-3.0-(3.5>(machine_processing_cost_per_second-machine_processing_energy_per_second)))),433.88724475652083
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))>((-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)))--6.75))),417.45370232435357
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))))),434.0218872659887
9,((warehouse_utilization_rate+machine_processing_energy_per_second)*5.0),434.1492976288435
9,(machine_replacement_cooldown/(machine_processing_cost_per_second<(((-1.75/4.5)>(-6.5/operation_windup))>pair_expected_work_power))),434.38640072897755
9,(-0.75*((pair_expected_work_power>((job_remaining_work_to_complete>warehouse_utilization_rate)>machine_cooldown))*(((pair_number_of_alternative_machines/-4.0)>pair_expected_work_power)--1.25))),434.63249370601596
9,(-0.75*((pair_expected_work_power+(machine_processing_energy_fixed>machine_cooldown))*(((job_relative_deadline>pair_number_of_alternative_machines)>pair_expected_work_power)-job_remaining_number_of_operations))),434.7741938743472
9,(((machine_cooldown+machine_processing_cost_fixed)>(((machine_cooldown<operation_cooldown)>(operation_cooldown<machine_processing_cost_per_second))--1.0))*((((-6.75*operation_windup)/(machine_processing_energy_per_second/-7.0))-(9.0>(machine_capacity+machine_capacity)))*job_starting_number_of_operations)),468.06298507194776
9,(-0.75*(operation_work_required*(((job_relative_deadline>6.5)>pair_expected_work_power)*-6.75))),455.1481772416388
9,(operation_work_required+3.0),435.10068967405306
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>-0.75)),435.21786179294304
9,((operation_work_required*pair_expected_processing_time)>(-4.0<((pair_number_of_alternative_operations/pair_number_of_alternative_operations)*7.25))),435.85254570984677
9,(3.75*(warehouse_utilization_rate*(machine_processing_cost_per_second-machine_cooldown))),451.2408206104853
9,(machine_processing_cost_fixed/(operation_work_required-(pair_number_of_alternative_machines<machine_cooldown))),436.11117437590815
9,((operation_cooldown>((pair_number_of_alternative_machines*job_starting_number_of_operations)*machine_current_breakdown_rate))>(machine_cooldown/(warehouse_utilization_rate<job_starting_number_of_operations))),407.5372240568987
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*((machine_capacity+job_starting_number_of_operations)/((-1.75>(machine_capacity/((job_relative_deadline>6.5)*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),495.1036931279972
9,((machine_processing_energy_fixed/operation_cooldown)*machine_processing_cost_per_second),437.1540893419962
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>((pair_expected_work_power+((machine_processing_cost_fixed*(operation_windup>pair_expected_work_power))>machine_cooldown))>pair_expected_work_power))),437.32626314522776
9,(operation_work_required>(machine_cooldown+(((8.0<machine_processing_energy_fixed)/machine_processing_energy_per_second)>machine_cooldown))),437.4017447068723
9,((machine_processing_cost_per_second/job_starting_number_of_operations)*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/(warehouse_utilization_rate*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*((-6.75>pair_expected_work_power)--1.25))),437.65271967047613
9,(machine_processing_energy_fixed+((machine_capacity--2.75)+((((job_starting_number_of_operations+job_remaining_work_to_complete)*pair_expected_processing_time)+0.5)<pair_expected_work_power))),437.7576564193183
9,((job_starting_number_of_operations/-3.75)/((job_starting_number_of_operations*(machine_processing_cost_fixed>(pair_number_of_alternative_machines<job_relative_deadline)))>operation_work_required)),438.47148802290667
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>machine_cooldown))*machine_processing_cost_fixed)),438.60512817078256
9,((((pair_expected_processing_time>job_relative_deadline)>machine_processing_energy_per_second)--1.25)-job_remaining_number_of_operations),441.99224633913906
9,(operation_windup-(job_relative_deadline*machine_current_breakdown_rate)),438.7820532475058
9,(((-3.25-job_remaining_work_to_complete)-(job_starting_number_of_operations/machine_replacement_cooldown))/(9.5/(3.25/(machine_current_breakdown_rate>pair_number_of_alternative_machines)))),439.02289409268565
9,((((warehouse_utilization_rate<machine_replacement_cooldown)<job_remaining_number_of_operations)*operation_work_required)*warehouse_utilization_rate),454.53234341554383
9,(operation_windup+machine_replacement_cooldown),439.6891527287425
9,(((-10.0*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*-4.75))<pair_number_of_alternative_machines)<(((job_remaining_number_of_operations+(job_remaining_number_of_operations<5.25))>((job_relative_deadline/warehouse_utilization_rate)/(machine_replacement_cooldown<8.25)))+((machine_processing_cost_fixed+machine_cooldown)*machine_capacity))),408.96062754744696
9,(-0.75>(pair_expected_work_power*(((machine_processing_cost_per_second>job_relative_deadline)-pair_expected_work_power)--1.25))),441.2399882707249
9,((-0.75+machine_processing_cost_per_second)+((machine_processing_energy_per_second<pair_number_of_alternative_operations)+machine_processing_energy_per_second)),441.672573684757
9,(pair_expected_work_power*((pair_expected_work_power+pair_number_of_alternative_machines)*((job_relative_deadline>pair_expected_work_power)--1.25))),435.5517540796293
9,(-8.0>(machine_processing_energy_per_second>machine_replacement_cooldown)),451.11730427098485
9,(-0.75*((pair_expected_work_power+((job_remaining_number_of_operations*4.75)>machine_cooldown))*(((-6.75>6.5)>pair_expected_work_power)--1.25))),442.78273803567873
9,(-0.75*((pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)*warehouse_utilization_rate)>job_remaining_work_to_complete))*(((job_relative_deadline>-4.0)>machine_current_breakdown_rate)--1.25))),455.4358054369463
9,(pair_expected_processing_time+(((machine_replacement_cooldown-machine_replacement_cooldown)-(4.0-machine_current_breakdown_rate))+job_relative_deadline)),443.3484496235494
9,(pair_expected_work_power-((operation_work_required*job_remaining_number_of_operations)>(-6.0*pair_expected_processing_time))),433.8675405668508
9,((-7.25<operation_windup)/(machine_capacity--4.25)),426.21506890006805
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>((machine_processing_cost_fixed*pair_expected_work_power)>machine_cooldown)))*(machine_replacement_cooldown--6.75))),444.3005909555231
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((job_relative_deadline>4.5)<(pair_expected_work_power/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),389.5480439576373
9,((machine_processing_energy_fixed*machine_replacement_cooldown)/machine_processing_cost_fixed),445.01912804493077
9,((machine_processing_energy_fixed+job_remaining_work_to_complete)>pair_expected_processing_time),445.0541946223598
9,(machine_current_breakdown_rate<(9.75+operation_cooldown)),480.4788166675694
9,(((pair_number_of_alternative_operations-(machine_processing_energy_per_second<operation_cooldown))>machine_replacement_cooldown)/(machine_processing_cost_per_second+(8.0*pair_number_of_alternative_operations))),445.54938729872583
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>(job_relative_deadline>job_relative_deadline))),445.65478466649114
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>((operation_cooldown>pair_expected_work_power)>(((9.5/(job_remaining_work_to_complete/job_relative_deadline))/pair_number_of_alternative_operations)>8.25)))),446.21226903649153
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>(((((pair_expected_work_power+((machine_processing_cost_fixed*job_relative_deadline)>machine_cooldown))<(((job_relative_deadline>8.0)>pair_expected_work_power)--1.25))>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power))),446.6490487666267
9,(((machine_cooldown+-2.5)-(((machine_cooldown<machine_processing_cost_per_second)>(job_remaining_work_to_complete<machine_processing_cost_per_second))--7.25))/((((-6.75/operation_windup)/(machine_processing_energy_per_second+-7.0))-(9.0>9.25))*job_starting_number_of_operations)),483.2731753870008
9,((operation_windup-((job_starting_number_of_operations*pair_expected_processing_time)*operation_windup))+(job_remaining_number_of_operations*machine_capacity)),446.75558675090895
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines*machine_cooldown))>machine_cooldown))*((operation_work_required>pair_expected_work_power)--1.25))),447.38083936740156
9,((operation_cooldown>((pair_number_of_alternative_machines*job_starting_number_of_operations)>machine_current_breakdown_rate))*(warehouse_utilization_rate<pair_expected_work_power)),413.38378158664904
9,(((machine_replacement_cooldown+job_remaining_work_to_complete)<((machine_replacement_cooldown+operation_cooldown)-((5.75>pair_expected_processing_time)>machine_processing_cost_fixed)))/(pair_expected_processing_time-(5.5+(pair_expected_processing_time+-1.0)))),447.6351234074005
9,((((((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)*((pair_number_of_alternative_machines/machine_processing_cost_per_second)*6.75))<machine_processing_energy_fixed)<(((job_remaining_number_of_operations-(-7.25+5.25))>((job_relative_deadline-job_remaining_number_of_operations)/(machine_replacement_cooldown<8.25)))+((machine_processing_cost_fixed+machine_capacity)*machine_capacity))),429.91390068437005
9,(pair_expected_work_power>machine_processing_energy_fixed),422.4989133791111
9,((warehouse_utilization_rate-machine_processing_energy_fixed)>machine_processing_cost_fixed),457.209536994142
9,(machine_current_breakdown_rate*(machine_processing_cost_per_second>((((((((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power)+(4.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75))>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>-0.75)))))>(pair_number_of_alternative_operations/operation_windup))>pair_expected_work_power))),405.4745981534143
9,(((job_relative_deadline-warehouse_utilization_rate)<machine_processing_cost_per_second)/(pair_number_of_alternative_operations/(pair_number_of_alternative_machines<pair_expected_work_power))),474.108092182119
9,(pair_number_of_alternative_machines>(pair_number_of_alternative_machines<machine_cooldown)),426.20979661546926
9,(((-7.75*job_remaining_number_of_operations)/machine_current_breakdown_rate)+((machine_cooldown-machine_processing_energy_fixed)<((4.75*(0.5-machine_processing_energy_fixed))+machine_processing_cost_fixed))),448.49455311786943
9,(pair_expected_processing_time+machine_cooldown),423.44139304637594
9,((-0.75*((((operation_windup>pair_number_of_alternative_machines)<operation_cooldown)<(machine_processing_energy_per_second/-5.0))-((warehouse_utilization_rate-pair_expected_processing_time)>(machine_replacement_cooldown+machine_cooldown))))-machine_processing_energy_fixed),449.263133481457
9,(machine_processing_energy_fixed*(((((-1.75>4.5)>(machine_capacity/-5.0))>pair_expected_work_power)+(4.5>machine_cooldown))*(((job_relative_deadline>6.5)<pair_expected_work_power)--6.75))),441.4069220828562
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed+job_relative_deadline)>((pair_expected_processing_time/pair_expected_work_power)/(job_remaining_work_to_complete*job_relative_deadline))))*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25))),449.5905105267177
9,((((job_starting_number_of_operations--5.25)>machine_processing_cost_per_second)-(machine_capacity<((machine_current_breakdown_rate+-6.0)<-9.0)))<(pair_expected_processing_time-job_relative_deadline)),449.66967386105154
9,((pair_expected_work_power+(1.0>machine_replacement_cooldown))/(-4.75+(machine_current_breakdown_rate/(job_remaining_number_of_operations-(machine_cooldown+pair_number_of_alternative_operations))))),431.39968782793096
9,((operation_cooldown/machine_capacity)+(warehouse_utilization_rate+machine_replacement_cooldown)),449.8517801544591
9,(machine_processing_cost_per_second*(9.25>(((-1.75>(-5.0/(pair_expected_processing_time*operation_windup)))>(operation_windup/operation_windup))>machine_processing_energy_fixed))),415.58683179488173
9,(job_remaining_number_of_operations-job_relative_deadline),450.0966594853827
9,(7.0>(operation_windup+machine_cooldown)),450.42566145193916
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*machine_processing_cost_fixed)>job_remaining_number_of_operations))>(((job_relative_deadline>machine_capacity)>pair_expected_work_power)--1.25))),450.4395070029599
9,(pair_expected_processing_time*-0.0),450.77616633291717
9,(job_remaining_number_of_operations<(machine_processing_energy_per_second<((machine_processing_energy_fixed*job_starting_number_of_operations)*9.5))),399.6319207108509
9,(warehouse_utilization_rate/pair_number_of_alternative_operations),450.77616633291717
9,(-0.75*((pair_expected_work_power+(machine_capacity>machine_cooldown))*((job_relative_deadline>machine_processing_energy_fixed)--1.25))),455.59108684698725
9,(-8.25/-7.25),450.77616633291717
9,((operation_windup/warehouse_utilization_rate)<warehouse_utilization_rate),450.77616633291717
9,(9.25>(machine_capacity+-9.75)),450.77616633291717
9,(6.5>(machine_processing_cost_per_second/machine_processing_energy_per_second)),450.77616633291717
9,(-0.75>((-3.25>(-1.5-(machine_processing_cost_per_second-warehouse_utilization_rate)))>(pair_expected_processing_time-operation_work_required))),450.77616633291717
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>job_remaining_number_of_operations)),443.1636787859547
9,(-7.25*-2.5),450.77616633291717
9,(-0.75<-1.25),450.77616633291717
9,(4.0*3.5),450.77616633291717
9,(6.25*(-7.5>-0.25)),450.77616633291717
9,((machine_replacement_cooldown-machine_processing_cost_fixed)*1.5),451.11730427098485
9,(-5.0+machine_cooldown),451.0689850118591
9,(-4.25*machine_cooldown),426.4867324287356
9,((machine_processing_cost_per_second+9.25)>machine_cooldown),418.555808867269
9,(machine_replacement_cooldown*-6.0),453.11360487028725
9,(machine_processing_energy_per_second>machine_replacement_cooldown),451.11730427098485
9,(5.0/machine_replacement_cooldown),453.11360487028725
9,(-6.0*machine_replacement_cooldown),453.11360487028725
9,(-3.75*((pair_expected_work_power+(pair_expected_work_power>machine_cooldown))/(((job_relative_deadline*job_relative_deadline)>pair_expected_work_power)--1.25))),453.32857472610476
9,(-0.75*(((((job_relative_deadline>6.5)>pair_expected_work_power)--1.25)+(6.5>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),453.4854310902379
9,(warehouse_utilization_rate/(machine_processing_cost_per_second>(((-9.5>(machine_capacity/(pair_expected_processing_time*operation_windup)))>((pair_number_of_alternative_machines>pair_expected_work_power)--1.25))+pair_expected_work_power))),453.57712270387105
9,(((((pair_number_of_alternative_operations-machine_replacement_cooldown)>machine_processing_cost_fixed)-(9.5-(pair_expected_work_power<machine_processing_cost_fixed)))/machine_replacement_cooldown)-operation_work_required),453.99933489857204
9,(-0.75*(((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25)),454.8233377105984
9,(-0.75*(-1.75>(((machine_current_breakdown_rate>6.5)>pair_expected_work_power)--6.75))),471.74869196336624
9,(-0.75*(((job_relative_deadline>6.5)>pair_expected_work_power)--6.75)),454.8233377105984
9,(-7.5-((((job_relative_deadline>job_relative_deadline)>pair_expected_work_power)--1.25)*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))),454.8233377105984
9,(pair_expected_work_power*(operation_windup*(machine_processing_energy_fixed<operation_work_required))),426.35512537313616
9,(9.0-operation_windup),455.36965818189765
9,(warehouse_utilization_rate*(machine_processing_cost_per_second>((((machine_processing_energy_per_second+-7.0)>4.5)>(6.25/operation_windup))>pair_number_of_alternative_operations))),455.51207899563406
9,(pair_number_of_alternative_operations<job_remaining_number_of_operations),476.1472006608067
9,(machine_processing_cost_fixed<machine_cooldown),457.209536994142
9,(machine_current_breakdown_rate>operation_windup),457.32615936556437
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*(pair_expected_work_power/machine_cooldown))>machine_cooldown))*(((job_relative_deadline>6.5)>machine_cooldown)--1.25))),457.5670335213625
9,((operation_cooldown*machine_processing_energy_fixed)<(job_remaining_number_of_operations<((4.75*(0.5-machine_current_breakdown_rate))/machine_processing_cost_fixed))),457.681223702082
9,(-0.75*((pair_expected_work_power+((machine_replacement_cooldown*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)-((-8.75+((machine_processing_energy_per_second*machine_processing_cost_fixed)>machine_cooldown))*(((job_relative_deadline>-4.0)>pair_expected_work_power)--1.25))))),459.0367107020925
9,(-0.75*((pair_expected_work_power+((machine_processing_cost_fixed*pair_expected_work_power)>(pair_expected_work_power+(((machine_processing_cost_per_second-machine_processing_cost_fixed)+machine_processing_cost_fixed)>machine_cooldown))))*(((7.5>job_relative_deadline)>pair_expected_work_power)--1.25))),459.4613469473009
9,((((machine_processing_energy_per_second>(operation_windup<3.0))-job_remaining_work_to_complete)>job_relative_deadline)-(operation_work_required>(pair_number_of_alternative_operations<job_relative_deadline))),460.0800732391873
9,(pair_number_of_alternative_machines<((machine_processing_energy_fixed-operation_windup)*job_remaining_work_to_complete)),460.24911966630316
9,(warehouse_utilization_rate*(machine_processing_cost_per_second-(((-1.75<(warehouse_utilization_rate/(pair_expected_processing_time*operation_windup)))>((pair_expected_processing_time*operation_windup)/operation_windup))>pair_expected_work_power))),460.6138897126194
9,(((((job_relative_deadline>machine_processing_cost_fixed)+machine_capacity)*((pair_number_of_alternative_machines<machine_current_breakdown_rate)+machine_capacity))<((-3.25+machine_current_breakdown_rate)>job_starting_number_of_operations))-((job_starting_number_of_operations<job_relative_deadline)>(((operation_work_required*(machine_capacity>pair_number_of_alternative_machines))+job_remaining_number_of_operations)+operation_work_required))),404.2635846182485
9,(-0.75*((pair_expected_work_power<((machine_processing_cost_fixed*(pair_number_of_alternative_machines/machine_processing_cost_fixed))>machine_cooldown))+(pair_number_of_alternative_machines--1.25))),421.16703927929507
9,((job_relative_deadline/machine_capacity)-0.25),460.8243392808597
9,(-0.75*(((machine_processing_cost_fixed*pair_expected_processing_time)>machine_cooldown)*(-5.5--1.25))),451.0689850118591
9,(-0.75*((pair_expected_work_power+((-0.75*(pair_number_of_alternative_machines>pair_expected_work_power))>machine_cooldown))*((((pair_expected_work_power+((machine_processing_cost_fixed*(pair_number_of_alternative_machines/((-1.75>(machine_capacity/(warehouse_utilization_rate*(machine_processing_cost_per_second>((machine_replacement_cooldown>(pair_number_of_alternative_operations/-5.0))>pair_expected_work_power)))))*(machine_processing_cost_per_second>(((-1.75>4.5)>(pair_number_of_alternative_operations/(pair_number_of_alternative_machines/machine_processing_cost_fixed)))>pair_expected_work_power)))))>machine_cooldown))*(((job_relative_deadline>6.5)>pair_expected_work_power)--1.25))>pair_expected_work_power)--1.25))),452.8264222619222
9,(-0.75*((pair_expected_work_power+(6.5>machine_cooldown))*(((job_relative_deadline>6.5)>(((machine_processing_cost_per_second>job_relative_deadline)>pair_expected_work_power)-9.5))--1.25))),457.7579600989221
