Epoch,Loss_Weight_L1,Loss_Weight_SmoothL1,Loss_Weight_L2,Train_Loss,Train_L1_Loss,Train_SmoothL1_Loss,Train_L2_Loss,Train_LR,Val_Loss,Val_L1_Loss,Val_SmoothL1_Loss,Val_L2_Loss,L2_Contribution_Individual,L2_Contribution_Seed_Embedding
137,0.0,1.0,0.0,66.97098811715516,81.97738699004134,66.97098811715516,58480.379682963976,0.0005623413251903491,96.76201658229434,111.70149737469619,96.76201658229434,126069.1402277108,0.9402289986610413,0.05977104976773262
138,0.0,1.0,0.0,66.89269659514676,81.90202578897464,66.89269659514676,58453.4893479366,0.0005623413251903491,97.302023838407,112.67447064561863,97.302023838407,126156.33279343297,0.9404891133308411,0.059510841965675354
139,0.0,1.0,0.0,66.6876512183659,81.6862135868092,66.6876512183659,58096.95200680247,0.0005623413251903491,96.93512952303392,111.90320605402891,96.93512952303392,126192.90480381034,0.9405710697174072,0.059429001063108444
140,0.0,1.0,0.0,65.76682774276867,80.70770235049129,65.76682774276867,56946.849404461725,0.00031622776601683794,95.79291608348188,111.04184570101128,95.79291608348188,124017.99077107142,0.9411229491233826,0.05887705087661743
141,0.0,1.0,0.0,65.24741768631831,80.15522279846472,65.24741768631831,55935.43271465504,0.00031622776601683794,95.9460529589938,110.30816121183425,95.9460529589938,124763.42983018236,0.9415238499641418,0.058476101607084274
142,0.0,1.0,0.0,65.1023703930902,80.01454682494106,65.1023703930902,56116.22102635231,0.00031622776601683794,96.88881200365994,112.17684552216885,96.88881200365994,125882.38890263025,0.9418489933013916,0.05815092846751213
143,0.0,1.0,0.0,64.70366496630899,79.60644189626808,64.70366496630899,55621.61544427292,0.00031622776601683794,96.52660278760855,111.53264920904115,96.52660278760855,124667.6429114777,0.9422774910926819,0.057722512632608414
144,0.0,1.0,0.0,64.82115921168212,79.71635886783831,64.82115921168212,55780.46425844626,0.00031622776601683794,96.12435315572405,110.72522872152743,96.12435315572405,125375.73615439997,0.9425831437110901,0.05741692706942558
145,0.0,1.0,0.0,64.73526604787173,79.6369571281067,64.73526604787173,55601.38978525701,0.00031622776601683794,96.20789372952278,110.95562442769528,96.20789372952278,124436.65321066638,0.9428888559341431,0.057111214846372604
146,0.0,1.0,0.0,64.53407353521767,79.4265447879161,64.53407353521767,55610.295995638015,0.00031622776601683794,95.6688675678795,110.73647184752973,95.6688675678795,122526.17620466916,0.9433009624481201,0.05669897794723511
147,0.0,1.0,0.0,64.44147224198177,79.34188094785128,64.44147224198177,55271.332280682356,0.00031622776601683794,95.368935328317,110.09431220282963,95.368935328317,125052.02337171232,0.9436127543449402,0.05638715997338295
148,0.0,1.0,0.0,64.30285998024954,79.17713936247596,64.30285998024954,55116.47349243253,0.00031622776601683794,95.2899254192309,110.33144222914773,95.2899254192309,124462.73191593646,0.9439517855644226,0.0560481883585453
149,0.0,1.0,0.0,64.3859095834201,79.27001585118256,64.3859095834201,55304.98712043378,0.00031622776601683794,95.53729831849078,109.98042944549088,95.53729831849078,123558.63375182553,0.944299042224884,0.055701009929180145
150,0.0,1.0,0.0,64.27859022333269,79.14955689682111,64.27859022333269,55061.10089503869,0.00031622776601683794,95.74111736728138,110.50477867204339,95.74111736728138,124470.47914431024,0.9444903135299683,0.05550968647003174
151,0.0,1.0,0.0,64.20795925584603,79.08128999860568,64.20795925584603,54731.378528013614,0.00031622776601683794,95.88038155246177,111.33044144348696,95.88038155246177,123865.16871028532,0.9447867274284363,0.05521329119801521
152,0.0,1.0,0.0,64.0487176453005,78.91598200704155,64.0487176453005,54782.10823666808,0.00031622776601683794,95.7287127032298,110.48822051131992,95.7287127032298,124358.53784916595,0.9450194835662842,0.054980553686618805
153,0.0,1.0,0.0,63.97449327979019,78.84431046356138,63.97449327979019,54423.211220405115,0.00031622776601683794,95.63197517645328,109.98818661513708,95.63197517645328,123874.2950915417,0.9451864957809448,0.054813455790281296
154,0.0,1.0,0.0,64.01573190345559,78.86643400674869,64.01573190345559,54654.69887051938,0.00031622776601683794,95.47084369030873,110.87888581205576,95.47084369030873,123391.65197664908,0.945338249206543,0.05466175824403763
155,0.0,1.0,0.0,63.525681671394594,78.36428282597122,63.525681671394594,53835.48728393893,0.00017782794100389227,95.45467474551687,109.82834440127306,95.45467474551687,124470.41176961441,0.9456107020378113,0.054389141499996185
156,0.0,1.0,0.0,63.211743082895175,78.03278956900746,63.211743082895175,53818.338646982054,0.00017782794100389227,95.33198240680089,110.7009787933581,95.33198240680089,123214.68958968426,0.9458038806915283,0.054196104407310486
157,0.0,1.0,0.0,63.26155044331188,78.0751853508662,63.26155044331188,53551.751857589006,0.00017782794100389227,95.41367556632312,109.94215118172357,95.41367556632312,125193.27651706093,0.9459656476974487,0.054034437984228134
158,0.0,1.0,0.0,63.08123398119217,77.89215040881449,63.08123398119217,53714.622426865695,0.00017782794100389227,95.38954580890503,110.49959762008102,95.38954580890503,124121.63983743466,0.9461641311645508,0.05383584648370743
159,0.0,1.0,0.0,62.945740477795745,77.755591471932,62.945740477795745,53436.79784631973,0.00017782794100389227,95.49046096234393,110.08650527135316,95.49046096234393,123858.11611538874,0.9462946653366089,0.05370541661977768
160,0.0,1.0,0.0,62.802115940849475,77.59690828825444,62.802115940849475,53157.512208081585,0.00017782794100389227,94.94760078269978,109.59459494209456,94.94760078269978,122772.21511046065,0.9465087652206421,0.05349130928516388
161,0.0,1.0,0.0,62.77550678335231,77.57190320845403,62.77550678335231,53326.196856065486,0.00017782794100389227,94.81631067230946,109.45642409181414,94.81631067230946,123759.42300442628,0.9467324018478394,0.05326749384403229
162,0.0,1.0,0.0,62.85579351212656,77.65479061557302,62.85579351212656,53195.289798028374,0.00017782794100389227,95.07812470769562,109.99320739919641,95.07812470769562,124503.02223003985,0.9468666315078735,0.053133368492126465
163,0.0,1.0,0.0,62.60811885793685,77.39887389035202,62.60811885793685,52932.0226372603,0.00017782794100389227,94.71127913623275,109.72444254679665,94.71127913623275,123924.48528541884,0.9470544457435608,0.05294555053114891
164,0.0,1.0,0.0,62.6728867275193,77.46735875287,62.6728867275193,52852.45521540737,0.00017782794100389227,94.84950716302916,109.81769017041269,94.84950716302916,121937.35109330002,0.9472208023071289,0.052779216319322586
165,0.0,1.0,0.0,62.664442492762234,77.46991425734386,62.664442492762234,53026.188594378065,0.00017782794100389227,94.71542848807863,109.8111674713998,94.71542848807863,122295.4382073243,0.9473847150802612,0.05261508375406265
166,0.0,1.0,0.0,62.63674555955553,77.42241013396041,62.63674555955553,52944.94518941495,0.00017782794100389227,94.87736975858148,109.37240107979362,94.87736975858148,123482.56684234254,0.9475698471069336,0.052430059760808945
167,0.0,1.0,0.0,62.545734529577295,77.32957510762509,62.545734529577295,52895.08917854958,0.00017782794100389227,94.71454034751342,109.44148990690066,94.71454034751342,123821.41002549343,0.9477198123931885,0.05228018760681152
168,0.0,1.0,0.0,62.51289740918902,77.30387671215986,62.51289740918902,52784.15087552382,0.00017782794100389227,94.61307770881197,109.2788609192927,94.61307770881197,122535.32273154984,0.9478968381881714,0.05210317671298981
169,0.0,1.0,0.0,62.60331940605739,77.39465705726383,62.60331940605739,52941.7798694056,0.00017782794100389227,94.64204716286113,109.7859466221215,94.64204716286113,123528.2761509568,0.9481014013290405,0.05189860612154007
170,0.0,1.0,0.0,62.3326201029312,77.1054875753669,62.3326201029312,52724.94583562033,0.00017782794100389227,94.72940602862964,109.91452915406359,94.72940602862964,123353.42617262971,0.9482343196868896,0.05176560580730438
171,0.0,1.0,0.0,62.33368737394754,77.11264943026481,62.33368737394754,52636.830169548666,0.00017782794100389227,94.609000179016,109.41101854679779,94.609000179016,123881.96135750161,0.9484707713127136,0.051529329270124435
172,0.0,1.0,0.0,62.23798153089924,77.01199675572931,62.23798153089924,52291.634458321845,0.00017782794100389227,94.95750265046368,109.62839393415476,94.95750265046368,122257.1561097384,0.9485830068588257,0.05141695588827133
173,0.0,1.0,0.0,62.26690044739651,77.03247961331095,62.26690044739651,52421.498886644695,0.00017782794100389227,94.54829532309572,109.63021518955358,94.54829532309572,122353.63419980828,0.9487005472183228,0.05129939317703247
174,0.0,1.0,0.0,62.39904038843859,77.17141756052455,62.39904038843859,52654.01040166527,0.00017782794100389227,94.84033793240533,109.77090848197948,94.84033793240533,123483.78507066907,0.9488124251365662,0.051187679171562195
175,0.0,1.0,0.0,62.05018763996273,76.81850387564342,62.05018763996273,52379.50143399238,0.00017782794100389227,95.35187911820432,110.4321506129788,95.35187911820432,123290.74319083324,0.9489343762397766,0.051065634936094284
176,0.0,1.0,0.0,62.10847350920674,76.87878671929565,62.10847350920674,52301.912191452466,0.00017782794100389227,94.50718190851487,109.14198293432824,94.50718190851487,123516.33879004362,0.9490490555763245,0.05095091089606285
177,0.0,1.0,0.0,62.13550738403779,76.91725941394185,62.13550738403779,52166.55802533174,0.00017782794100389227,94.41678499570564,109.16114649768473,94.41678499570564,121539.93850055648,0.9492120146751404,0.05078800767660141
178,0.0,1.0,0.0,62.093508180070586,76.862213109453,62.093508180070586,52243.35813052191,0.00017782794100389227,94.63743947135634,109.3584914620467,94.63743947135634,123340.91061904209,0.9493312239646912,0.05066874250769615
179,0.0,1.0,0.0,62.217802454539665,76.98517234168595,62.217802454539665,52330.326726941545,0.00017782794100389227,95.00708158581484,109.55117752239842,95.00708158581484,123508.17494991522,0.9494636058807373,0.050536420196294785
180,0.0,1.0,0.0,62.007735886934704,76.77753506413316,62.007735886934704,52094.98936730549,0.00017782794100389227,94.39034675293325,108.55335216071661,94.39034675293325,123322.9135072207,0.9495677947998047,0.050432223826646805
181,0.0,1.0,0.0,62.04000202803148,76.80329364928487,62.04000202803148,52207.88563552507,0.00017782794100389227,95.22143781856116,109.76205068651112,95.22143781856116,123689.21605206454,0.9496752619743347,0.05032474175095558
182,0.0,1.0,0.0,61.96901744424176,76.7413773981044,61.96901744424176,51902.04305956839,0.00017782794100389227,95.15425000172657,109.7971266637776,95.15425000172657,123346.5586404564,0.9497914910316467,0.050208572298288345
183,0.0,1.0,0.0,61.8995177191236,76.67096927226137,61.8995177191236,51971.62258880424,0.00017782794100389227,94.37920364842675,108.76698759951721,94.37920364842675,121920.6070248706,0.9498670697212219,0.050132859498262405
184,0.0,1.0,0.0,61.930029179101716,76.70031813287311,61.930029179101716,51856.83733833561,0.00017782794100389227,94.99835031503281,109.51108824361967,94.99835031503281,122705.79812371984,0.9499892592430115,0.05001061037182808
185,0.0,1.0,0.0,62.05410516493276,76.82402983110953,62.05410516493276,52173.10463299473,0.00017782794100389227,94.53194502805196,109.0506724716102,94.53194502805196,122097.19425494889,0.9500758051872253,0.049924179911613464
186,0.0,1.0,0.0,61.91923956497602,76.67296775930804,61.91923956497602,51881.889808871754,0.00017782794100389227,94.11901398572813,108.8527804719842,94.11901398572813,121827.23323055077,0.9502325057983398,0.04976741224527359
187,0.0,1.0,0.0,61.87612199619906,76.62865092160838,61.87612199619906,51721.69712706977,0.00017782794100389227,94.27319744607387,108.95260113215231,94.27319744607387,122433.29653210666,0.9503565430641174,0.0496433824300766
188,0.0,1.0,0.0,61.77525664585854,76.53707250422912,61.77525664585854,51580.49652247368,0.00017782794100389227,94.28796064127079,108.84523645480543,94.28796064127079,122691.54682181451,0.9504902362823486,0.049509741365909576
189,0.0,1.0,0.0,61.79444186653047,76.55984372009215,61.79444186653047,51826.32585438003,0.00017782794100389227,94.73098147857569,109.3475368752289,94.73098147857569,124425.17400889871,0.9505928158760071,0.04940711334347725
190,0.0,1.0,0.0,61.756684331447474,76.51712589325112,61.756684331447474,51743.12232364801,0.00017782794100389227,94.34253604768769,109.27002578339308,94.34253604768769,121158.96774773474,0.9507312178611755,0.049268703907728195
191,0.0,1.0,0.0,61.678817547148235,76.43134497288835,61.678817547148235,51538.89262344963,0.00017782794100389227,94.30544967045066,108.8693491183971,94.30544967045066,122355.87593690478,0.9507994651794434,0.04920056462287903
192,0.0,1.0,0.0,61.833204695968774,76.58779777561904,61.833204695968774,51898.54117923696,0.00017782794100389227,94.56591160146513,109.02440363076589,94.56591160146513,122490.11206723956,0.9509345293045044,0.04906556382775307
193,0.0,1.0,0.0,61.32083058708417,76.0601676956495,61.32083058708417,51090.22863070791,9.999999999999999e-05,94.25717712484668,108.66393321302341,94.25717712484668,122190.18815168245,0.9510366916656494,0.048963289707899094
194,0.0,1.0,0.0,61.45509184201327,76.17768627362574,61.45509184201327,51326.512922905895,9.999999999999999e-05,94.19334619237856,108.72285124622167,94.19334619237856,122530.40953888536,0.9511294960975647,0.04887056350708008
195,0.0,1.0,0.0,61.31790585543613,76.0579491116414,61.31790585543613,50964.67077554828,9.999999999999999e-05,94.45307542033848,109.23892931021766,94.45307542033848,122164.98083620692,0.9512108564376831,0.04878920689225197
196,0.0,1.0,0.0,61.21507596496731,75.93905828297095,61.21507596496731,51039.78060707915,9.999999999999999e-05,94.33721242266655,108.82998133581768,94.33721242266655,122742.0727388833,0.9512664675712585,0.0487334206700325
197,0.0,1.0,0.0,61.238982033656534,75.96270783677365,61.238982033656534,50933.36968906909,9.999999999999999e-05,93.91764438447817,108.48013115429816,93.91764438447817,122288.2641803055,0.9513083696365356,0.04869164898991585
198,0.0,1.0,0.0,61.09214538253221,75.81331326667015,61.09214538253221,50744.42890232104,9.999999999999999e-05,93.89062470797374,108.55445814369092,93.89062470797374,122165.89679373371,0.9513797760009766,0.04862026870250702
199,0.0,1.0,0.0,61.04177451686573,75.76418708569284,61.04177451686573,50868.311404446984,9.999999999999999e-05,94.50533145466224,109.36097258498002,94.50533145466224,122762.2178903103,0.9514493942260742,0.04855071380734444
200,0.0,1.0,0.0,61.27216709802323,75.9828372195665,61.27216709802323,51297.35191963177,9.999999999999999e-05,94.35555282964341,108.90661872514451,94.35555282964341,122790.59016279175,0.9515221118927002,0.04847774654626846
