Epoch,Criterion_Weight_Raw,Criterion_Weight_Reduced,Train_Autoencoder_TotalDatapoints,Train_Encoder_Loss,Train_Autoencoder_Loss,Train_Autoencoder_Total_Criterion,Train_Autoencoder_Raw_Criterion,Train_Autoencoder_Reduced_Criterion,Train_Autoencoder_Valid,Train_Autoencoder_Accuracy,Train_Autoencoder_Perfects,Train_Encoder_LR,Train_Autoencoder_LR,Val_Autoencoder_TotalDatapoints,Val_Encoder_Loss,Val_Autoencoder_Loss,Val_Autoencoder_Total_Criterion,Val_Autoencoder_Raw_Criterion,Val_Autoencoder_Reduced_Criterion,Val_Autoencoder_Valid,Val_Autoencoder_Accuracy,Val_Autoencoder_Perfects,Example,AutoencodedExample
151,1.0,0.0,2473984,0.0,0.039796322875190526,0.039796322875190526,0.039796322875190526,2.978483395576874e-09,0.0,0.9877052307128906,0.674072265625,0.001,0.001,16384,0.0,0.006962451208892162,0.006962451208892162,0.006962451208892162,3.331822146304675e-09,0.0,0.9995021820068359,0.98583984375,{8.0}<{15.0}+{6.0}-{5.0}+machine_cooldown*job_earliness_penalty/{4.0}*{-5.0}>job_relative_deadline+{-4.0}/{-5.0}-{1.0}-{15.0}-{-9.0}>{-8.0}>{7.0}EOS,{8.0}<{15.0}+{6.0}-{5.0}+machine_cooldown*job_earliness_penalty/{4.0}*{-5.0}>job_relative_deadline+{-4.0}/{-5.0}-{1.0}-{15.0}-{-9.0}>{-8.0}>{7.0}EOS
152,1.0,0.0,2490368,0.0,0.041287694322818425,0.041287694322818425,0.041287694322818425,3.13480274963078e-09,0.0,0.9866466522216797,0.654296875,0.001,0.001,16384,0.0,0.007599116743222112,0.007599116743222112,0.007599116743222112,3.1625424732348653e-09,0.0,0.9994544982910156,0.98406982421875,{4.0}/{6.0}+{9.0}/warehouse_utilization_rate<{-12.0}/{-1.0}-job_earliness_penalty*{0.0}/pair_number_of_alternative_machines/job_lateness_penalty+{7.0}<{-8.0}/{9.0}*{-8.0}>job_lateness_penalty>{3.0}EOS,{4.0}/{6.0}+{9.0}/warehouse_utilization_rate<{-12.0}/{-1.0}-job_earliness_penalty*{0.0}/pair_number_of_alternative_machines/job_lateness_penalty+{7.0}<{-8.0}/{9.0}*{-8.0}>job_lateness_penalty>{3.0}EOS
153,1.0,0.0,2506752,0.0,0.04006296823354205,0.04006296823354205,0.04006296823354205,3.1907366577842806e-09,0.0,0.9871253967285156,0.66387939453125,0.001,0.001,16384,0.0,0.00659605915825523,0.00659605915825523,0.00659605915825523,3.0532893959738048e-09,0.0,0.9995937347412109,0.98828125,{3.0}+{-8.0}>{-5.0}<{0.0}+{0.0}-{7.0}<machine_current_breakdown_rate+{-13.0}>{-12.0}/machine_current_breakdown_rate/{-12.0}+job_time_alive*{15.0}>{3.0}/{-15.0}<machine_replacement_cooldownEOS,{3.0}+{-8.0}>{-5.0}<{0.0}+{0.0}-{7.0}<machine_current_breakdown_rate+{-13.0}>{-12.0}/machine_current_breakdown_rate/{-12.0}+job_time_alive*{15.0}>{3.0}/{-15.0}<machine_replacement_cooldownEOS
154,1.0,0.0,2523136,0.0,0.039300452212046366,0.039300452212046366,0.039300452212046366,3.0058819096171006e-09,0.0,0.9877681732177734,0.676513671875,0.001,0.001,16384,0.0,0.006907250306539936,0.006907250306539936,0.006907250306539936,3.138440816542851e-09,0.0,0.9995193481445312,0.986083984375,job_lateness_penalty-warehouse_utilization_rate/{-12.0}>{-9.0}<{0.0}/machine_current_breakdown_rate-{11.0}<operation_work_required/operation_windup-job_earliness_penalty+{5.0}+{-3.0}*{-6.0}<{-8.0}>{-6.0}-{-5.0}EOS,job_lateness_penalty-warehouse_utilization_rate/{-12.0}>{-9.0}<{0.0}/machine_current_breakdown_rate-{11.0}<operation_work_required/operation_windup-job_earliness_penalty+{5.0}+{-3.0}*{-6.0}<{-8.0}>{-6.0}-{-5.0}EOS
155,1.0,0.0,2539520,0.0,0.039638887537876144,0.039638887537876144,0.039638887537876144,2.911749189538613e-09,0.0,0.9870948791503906,0.66156005859375,0.001,0.001,16384,0.0,0.0064691977477195906,0.0064691977477195906,0.0064691977477195906,3.0121347366221865e-09,0.0,0.9995689392089844,0.98822021484375,{-3.0}+{9.0}+{14.0}>{-4.0}<{3.0}<operation_work_required/{-14.0}*{3.0}/operation_windup-{4.0}>{15.0}/{-12.0}<{13.0}>{-3.0}>{7.0}>{4.0}EOS,{-3.0}+{9.0}+{14.0}>{-4.0}<{3.0}<operation_work_required/{-14.0}*{3.0}/operation_windup-{4.0}>{15.0}/{-12.0}<{13.0}>{-3.0}>{7.0}>{4.0}EOS
156,1.0,0.0,2555904,0.0,0.038068419220508076,0.038068419220508076,0.038068419220508076,2.9804160528988134e-09,0.0,0.9879360198974609,0.680908203125,0.001,0.001,16384,0.0,0.006093037520258804,0.006093037520258804,0.006093037520258804,3.030210945012546e-09,0.0,0.9996395111083984,0.989990234375,warehouse_utilization_rate*{-11.0}+{5.0}/{-14.0}-operation_cooldown>{14.0}*job_lateness_penalty/{4.0}-{11.0}+machine_current_breakdown_rate*machine_current_breakdown_rate>{12.0}+{3.0}-{-7.0}<{10.0}>{-1.0}EOS,warehouse_utilization_rate*{-11.0}+{5.0}/{-14.0}-operation_cooldown>{14.0}*job_lateness_penalty/{4.0}-{11.0}+machine_current_breakdown_rate*machine_current_breakdown_rate>{12.0}+{3.0}-{-7.0}<{10.0}>{-1.0}EOS
157,1.0,0.0,2572288,0.0,0.03831869366695173,0.03831869366695173,0.03831869366695173,3.0371457512574224e-09,0.0,0.9879207611083984,0.67816162109375,0.001,0.001,16384,0.0,0.006747375033228309,0.006747375033228309,0.006747375033228309,3.114225456641662e-09,0.0,0.9995460510253906,0.98748779296875,{-10.0}-job_remaining_number_of_operations>{-8.0}+job_remaining_work_to_complete*{-15.0}+{-15.0}<pair_number_of_alternative_operations<operation_windup-{-14.0}+machine_current_breakdown_rate+{2.0}>{14.0}-{8.0}<{0.0}*{-15.0}>{-8.0}EOS,{-10.0}-job_remaining_number_of_operations>{-8.0}+job_remaining_work_to_complete*{-15.0}+{-15.0}<pair_number_of_alternative_operations<operation_windup-{-14.0}+machine_current_breakdown_rate+{2.0}>{14.0}-{8.0}<{0.0}*{-15.0}>{-8.0}EOS
158,1.0,0.0,2588672,0.0,0.03700517953984672,0.03700517953984672,0.03700517953984672,3.0371457866566233e-09,0.0,0.9884243011474609,0.69000244140625,0.001,0.001,16384,0.0,0.006030915938026737,0.006030915938026737,0.006030915938026737,3.238826274667636e-09,0.0,0.9995975494384766,0.98919677734375,{10.0}+{13.0}>machine_current_breakdown_rate<{-10.0}+{6.0}>{-10.0}-machine_replacement_cooldown+{1.0}>{12.0}<job_lateness_penalty-{9.0}+{5.0}*operation_cooldown>operation_windup-{9.0}-job_remaining_work_to_completeEOS,{10.0}+{13.0}>machine_current_breakdown_rate<{-10.0}+{6.0}>{-10.0}-machine_replacement_cooldown+{1.0}>{12.0}<job_lateness_penalty-{9.0}+{5.0}*operation_cooldown>operation_windup-{9.0}-job_remaining_work_to_completeEOS
159,1.0,0.0,2605056,0.0,0.03893451811745763,0.03893451811745763,0.03893451811745763,3.1632244443160346e-09,0.0,0.9874553680419922,0.669921875,0.001,0.001,16384,0.0,0.006090321452575154,0.006090321452575154,0.006090321452575154,3.2272301880549928e-09,0.0,0.9995861053466797,0.98846435546875,{8.0}+{-11.0}>{-13.0}>machine_capacity<{0.0}<{-15.0}/operation_cooldown<operation_work_required/job_earliness_penalty>{-15.0}*{0.0}>{6.0}/pair_expected_work_power<job_lateness_penalty-{-1.0}-{10.0}EOS,{8.0}+{-11.0}>{-13.0}>machine_capacity<{0.0}<{-15.0}/operation_cooldown<operation_work_required/job_earliness_penalty>{-15.0}*{0.0}>{6.0}/pair_expected_work_power<job_lateness_penalty-{-1.0}-{10.0}EOS
160,1.0,0.0,2621440,0.0,0.038457286267657764,0.038457286267657764,0.038457286267657764,2.9173198326065382e-09,0.0,0.987701416015625,0.67657470703125,0.001,0.001,16384,0.0,0.0068397418144741096,0.0068397418144741096,0.0068397418144741096,3.08523533560116e-09,0.0,0.9994983673095703,0.9854736328125,{-4.0}+{10.0}+{0.0}<{5.0}>{-3.0}*{-9.0}+{-4.0}<{10.0}*{-9.0}*job_delivery_relaxation*job_remaining_number_of_operations*{6.0}<{-12.0}-{-10.0}/{-3.0}-{-4.0}EOS,{-4.0}+{10.0}+{0.0}<{5.0}>{-3.0}*{-9.0}+{-4.0}<{10.0}*{-9.0}*job_delivery_relaxation*job_remaining_number_of_operations*{6.0}<{-12.0}-{-10.0}/{-3.0}-{-4.0}EOS
161,1.0,0.0,2637824,0.0,0.038531254838744644,0.038531254838744644,0.038531254838744644,3.009406136398815e-09,0.0,0.9874362945556641,0.6689453125,0.001,0.001,16384,0.0,0.006156610661491868,0.006156610661491868,0.006156610661491868,3.2213184928222595e-09,0.0,0.9995632171630859,0.98712158203125,{2.0}-{7.0}*{9.0}*{9.0}>job_delivery_relaxation/operation_work_required*{-10.0}-{11.0}*machine_replacement_cooldown<{-11.0}+{-7.0}-{5.0}+{-10.0}>operation_work_required+{6.0}/job_relative_deadlineEOS,{2.0}-{7.0}*{9.0}*{9.0}>job_delivery_relaxation/operation_work_required*{-10.0}-{11.0}*machine_replacement_cooldown<{-11.0}+{-7.0}-{5.0}+{-10.0}>operation_work_required+{6.0}/job_relative_deadlineEOS
162,1.0,0.0,2654208,0.0,0.038251588885032106,0.038251588885032106,0.038251588885032106,3.034530936398645e-09,0.0,0.9878177642822266,0.67596435546875,0.001,0.001,16384,0.0,0.005936397996265441,0.005936397996265441,0.005936397996265441,3.3562646982909956e-09,0.0,0.9995670318603516,0.98773193359375,{-3.0}-{-12.0}-{1.0}-{12.0}+{-13.0}/{-9.0}>{3.0}-{1.0}+{7.0}/{13.0}*pair_number_of_alternative_machines>pair_expected_work_power+pair_expected_work_power+{-4.0}/{11.0}<{-2.0}EOS,{-3.0}-{-12.0}-{1.0}-{12.0}+{-13.0}/{-9.0}>{3.0}-{1.0}+{7.0}/{13.0}*pair_number_of_alternative_machines>pair_expected_work_power+pair_expected_work_power+{-4.0}/{11.0}<{-2.0}EOS
163,1.0,0.0,2670592,0.0,0.03659525132388808,0.03659525132388808,0.03659525132388808,2.9891699245904657e-09,0.0,0.9883022308349609,0.684814453125,0.001,0.001,16384,0.0,0.005749999289037078,0.005749999289037078,0.005749999289037078,3.2573571923533856e-09,0.0,0.9995861053466797,0.98785400390625,{-4.0}+{12.0}*{-8.0}/operation_windup+{-6.0}-{10.0}<{-6.0}+{-1.0}+{-3.0}+{-10.0}<{-5.0}*{1.0}>{10.0}*{14.0}*{-3.0}>{-11.0}EOS,{-4.0}+{12.0}*{-8.0}/operation_windup+{-6.0}-{10.0}<{-6.0}+{-1.0}+{-3.0}+{-10.0}<{-5.0}*{1.0}>{10.0}*{14.0}*{-3.0}>{-11.0}EOS
164,1.0,0.0,2686976,0.0,0.037104700444615446,0.037104700444615446,0.037104700444615446,2.9084522262909536e-09,0.0,0.9882278442382812,0.685302734375,0.001,0.001,16384,0.0,0.0059675598167814314,0.0059675598167814314,0.0059675598167814314,3.200059003210815e-09,0.0,0.9995098114013672,0.986083984375,{15.0}-{12.0}-{-3.0}/pair_number_of_alternative_machines+{11.0}*{-5.0}+{-1.0}>{-11.0}<pair_number_of_alternative_operations*machine_cooldown*{14.0}-{-2.0}/{-8.0}*{11.0}-pair_expected_processing_time>{2.0}EOS,{15.0}-{12.0}-{-3.0}/pair_number_of_alternative_machines+{11.0}*{-5.0}+{-1.0}>{-11.0}<pair_number_of_alternative_operations*machine_cooldown*{14.0}-{-2.0}/{-8.0}*{11.0}-pair_expected_processing_time>{2.0}EOS
165,1.0,0.0,2703360,0.0,0.03680552588775754,0.03680552588775754,0.03680552588775754,2.995422688752483e-09,0.0,0.9881095886230469,0.6846923828125,0.001,0.001,16384,0.0,0.005448272147987154,0.005448272147987154,0.005448272147987154,3.3467150507057036e-09,0.0,0.9996128082275391,0.9891357421875,{-1.0}>job_remaining_work_to_complete+{-8.0}+{-7.0}/warehouse_utilization_rate*job_remaining_number_of_operations>{0.0}+{-6.0}-job_remaining_number_of_operations-{4.0}+operation_windup<{-3.0}-{15.0}<{-12.0}-{11.0}/pair_expected_work_powerEOS,{-1.0}>job_remaining_work_to_complete+{-8.0}+{-7.0}/warehouse_utilization_rate*job_remaining_number_of_operations>{0.0}+{-6.0}-job_remaining_number_of_operations-{4.0}+operation_windup<{-3.0}-{15.0}<{-12.0}-{11.0}/pair_expected_work_powerEOS
166,1.0,0.0,2719744,0.0,0.03657102381112054,0.03657102381112054,0.03657102381112054,2.991784651723735e-09,0.0,0.9881668090820312,0.68536376953125,0.001,0.001,16384,0.0,0.0055040417219061055,0.0055040417219061055,0.0055040417219061055,3.259858294299379e-09,0.0,0.9995956420898438,0.989013671875,{-11.0}-operation_work_required-{6.0}+{-1.0}-{-14.0}*{-4.0}/{-6.0}*machine_replacement_cooldown<job_time_alive/{-7.0}/pair_number_of_alternative_machines+pair_number_of_alternative_operations*{7.0}<{13.0}<{8.0}*{-1.0}EOS,{-11.0}-operation_work_required-{6.0}+{-1.0}-{-14.0}*{-4.0}/{-6.0}*machine_replacement_cooldown<job_time_alive/{-7.0}/pair_number_of_alternative_machines+pair_number_of_alternative_operations*{7.0}<{13.0}<{8.0}*{-1.0}EOS
167,1.0,0.0,2736128,0.0,0.03662263456499204,0.03662263456499204,0.03662263456499204,3.0304381807774727e-09,0.0,0.9880084991455078,0.680908203125,0.001,0.001,16384,0.0,0.005485121309902752,0.005485121309902752,0.005485121309902752,3.3513762097512473e-09,0.0,0.9995956420898438,0.9891357421875,{-12.0}*{15.0}+{12.0}*{8.0}*machine_cooldown<{5.0}*{-8.0}+{-5.0}>{-7.0}>{12.0}>{-11.0}/{-7.0}<{-15.0}<{-1.0}*{-7.0}-{-11.0}EOS,{-12.0}*{15.0}+{12.0}*{8.0}*machine_cooldown<{5.0}*{-8.0}+{-5.0}>{-7.0}>{12.0}>{-11.0}/{-7.0}<{-15.0}<{-1.0}*{-7.0}-{-11.0}EOS
168,1.0,0.0,2752512,0.0,0.03059069668961456,0.03059069668961456,0.03059069668961456,3.0973997285749753e-09,0.0,0.9908790588378906,0.7484130859375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.004341898827078694,0.004341898827078694,0.004341898827078694,3.340462241779689e-09,0.0,0.9996814727783203,0.99169921875,{-15.0}>{13.0}+{12.0}>{1.0}+{-6.0}+machine_cooldown/{-6.0}/operation_cooldown*{11.0}+{5.0}<{14.0}+{6.0}>{11.0}+{3.0}<job_time_alive+{-11.0}EOS,{-15.0}>{13.0}+{12.0}>{1.0}+{-6.0}+machine_cooldown/{-6.0}/operation_cooldown*{11.0}+{5.0}<{14.0}+{6.0}>{11.0}+{3.0}<job_time_alive+{-11.0}EOS
169,1.0,0.0,2768896,0.0,0.02804755738179665,0.02804755738179665,0.02804755738179665,3.1267309402965675e-09,0.0,0.9919834136962891,0.775390625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0040345788629565504,0.0040345788629565504,0.0040345788629565504,3.750985394252587e-09,0.0,0.9997406005859375,0.99322509765625,{10.0}>{4.0}+job_remaining_number_of_operations>{0.0}/{-14.0}-{-13.0}/{14.0}<{6.0}>{11.0}<{12.0}+{3.0}<{-6.0}<{-6.0}*machine_capacity+{5.0}/{1.0}EOS,{10.0}>{4.0}+job_remaining_number_of_operations>{0.0}/{-14.0}-{-13.0}/{14.0}<{6.0}>{11.0}<{12.0}+{3.0}<{-6.0}<{-6.0}*machine_capacity+{5.0}/{1.0}EOS
170,1.0,0.0,2785280,0.0,0.026862344442633912,0.026862344442633912,0.026862344442633912,3.0029259733401013e-09,0.0,0.9926090240478516,0.7899169921875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0037816201056557475,0.0037816201056557475,0.0037816201056557475,3.5290686805147797e-09,0.0,0.9997234344482422,0.99261474609375,{-1.0}<operation_windup<{-9.0}*job_delivery_relaxation/{-15.0}/{12.0}+job_remaining_work_to_complete>{-1.0}/{11.0}+{-4.0}>{-14.0}>{-1.0}/{4.0}<{7.0}+{-14.0}>{-10.0}EOS,{-1.0}<operation_windup<{-9.0}*job_delivery_relaxation/{-15.0}/{12.0}+job_remaining_work_to_complete>{-1.0}/{11.0}+{-4.0}>{-14.0}>{-1.0}/{4.0}<{7.0}+{-14.0}>{-10.0}EOS
171,1.0,0.0,2801664,0.0,0.025361670606798725,0.025361670606798725,0.025361670606798725,2.9753001205899514e-09,0.0,0.9930801391601562,0.8056640625,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003730690200427489,0.003730690200427489,0.003730690200427489,3.408105888431587e-09,0.0,0.9997444152832031,0.992919921875,pair_expected_processing_time*{7.0}<{6.0}>{9.0}>{5.0}>job_earliness_penalty/{12.0}-{10.0}-warehouse_utilization_rate*{-13.0}*{-1.0}<job_remaining_number_of_operations*{-14.0}<{0.0}-{3.0}/{-5.0}EOS,pair_expected_processing_time*{7.0}<{6.0}>{9.0}>{5.0}>job_earliness_penalty/{12.0}-{10.0}-warehouse_utilization_rate*{-13.0}*{-1.0}<job_remaining_number_of_operations*{-14.0}<{0.0}-{3.0}/{-5.0}EOS
172,1.0,0.0,2818048,0.0,0.025315487964689964,0.025315487964689964,0.025315487964689964,3.0125894052599952e-09,0.0,0.9931793212890625,0.80535888671875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003680605625959288,0.003680605625959288,0.003680605625959288,3.6446882105238554e-09,0.0,0.9997081756591797,0.99224853515625,{-3.0}-{8.0}>{0.0}>{-2.0}>{11.0}-{6.0}+{-11.0}>{0.0}/{2.0}+{-13.0}-{6.0}<{14.0}-{-14.0}>{-1.0}>{8.0}*{5.0}EOS,{-3.0}-{8.0}>{0.0}>{-2.0}>{11.0}-{6.0}+{-11.0}>{0.0}/{2.0}+{-13.0}-{6.0}<{14.0}-{-14.0}>{-1.0}>{8.0}*{5.0}EOS
173,1.0,0.0,2834432,0.0,0.024479332161718048,0.024479332161718048,0.024479332161718048,2.9828034536143015e-09,0.0,0.9935131072998047,0.81317138671875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0035034628544963198,0.0035034628544963198,0.0035034628544963198,3.420611493761081e-09,0.0,0.9997367858886719,0.99334716796875,{-9.0}-{1.0}>{13.0}/{-1.0}/{4.0}<{6.0}>{7.0}<operation_cooldown+{4.0}-job_remaining_number_of_operations*{9.0}*{-3.0}*{4.0}*{6.0}+pair_number_of_alternative_operations/{-10.0}EOS,{-9.0}-{1.0}>{13.0}/{-1.0}/{4.0}<{6.0}>{7.0}<operation_cooldown+{4.0}-job_remaining_number_of_operations*{9.0}*{-3.0}*{4.0}*{6.0}+pair_number_of_alternative_operations/{-10.0}EOS
174,1.0,0.0,2850816,0.0,0.025118035984633025,0.025118035984633025,0.025118035984633025,2.868093427902188e-09,0.0,0.9931735992431641,0.805908203125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003590608445847465,0.003590608445847465,0.003590608445847465,3.2765702393054014e-09,0.0,0.9997177124023438,0.9927978515625,{10.0}>{10.0}+{4.0}*{-2.0}<{12.0}*machine_cooldown>{-7.0}+{-10.0}<pair_expected_work_power*{4.0}-{-1.0}/job_earliness_penalty*{-14.0}>{-13.0}*{14.0}>{14.0}EOS,{10.0}>{10.0}+{4.0}*{-2.0}<{12.0}*machine_cooldown>{-7.0}+{-10.0}<pair_expected_work_power*{4.0}-{-1.0}/job_earliness_penalty*{-14.0}>{-13.0}*{14.0}>{14.0}EOS
175,1.0,0.0,2867200,0.0,0.02466350781833171,0.02466350781833171,0.02466350781833171,3.0695464858592446e-09,0.0,0.9932384490966797,0.8070068359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0033173618312503095,0.0033173618312503095,0.0033173618312503095,3.5728380968829895e-09,0.0,0.9997501373291016,0.99371337890625,{9.0}>{-8.0}/{3.0}*machine_current_breakdown_rate/{-4.0}/{-1.0}-operation_windup<{15.0}+{6.0}/warehouse_utilization_rate/pair_expected_work_power/{-5.0}/{1.0}-{-7.0}+{-4.0}<{7.0}EOS,{9.0}>{-8.0}/{3.0}*machine_current_breakdown_rate/{-4.0}/{-1.0}-operation_windup<{15.0}+{6.0}/warehouse_utilization_rate/pair_expected_work_power/{-5.0}/{1.0}-{-7.0}+{-4.0}<{7.0}EOS
176,1.0,0.0,2883584,0.0,0.024399506990448572,0.024399506990448572,0.024399506990448572,3.0349856694245102e-09,0.0,0.9933662414550781,0.8094482421875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003229107703191403,0.003229107703191403,0.003229107703191403,3.3388706301715546e-09,0.0,0.9997482299804688,0.99334716796875,{-12.0}>{5.0}-{-2.0}/{-6.0}>job_remaining_work_to_complete/{-7.0}<{4.0}>{-10.0}*{11.0}-{5.0}<{2.0}/{-14.0}-{1.0}-{0.0}/{2.0}+{-15.0}EOS,{-12.0}>{5.0}-{-2.0}/{-6.0}>job_remaining_work_to_complete/{-7.0}<{4.0}>{-10.0}*{11.0}-{5.0}<{2.0}/{-14.0}-{1.0}-{0.0}/{2.0}+{-15.0}EOS
177,1.0,0.0,2899968,0.0,0.023837418677430833,0.023837418677430833,0.023837418677430833,3.0781866227507816e-09,0.0,0.9935512542724609,0.81536865234375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0032542581220695865,0.0032542581220695865,0.0032542581220695865,3.5911416301596943e-09,0.0,0.9997024536132812,0.99188232421875,{0.0}<job_lateness_penalty>{12.0}+{2.0}+{10.0}>job_earliness_penalty>{-3.0}-{2.0}/{-9.0}-{-7.0}*{3.0}+{-14.0}*{13.0}+{7.0}/job_remaining_number_of_operations<{-1.0}EOS,{0.0}<job_lateness_penalty>{12.0}+{2.0}+{10.0}>job_earliness_penalty>{-3.0}-{2.0}/{-9.0}-{-7.0}*{3.0}+{-14.0}*{13.0}+{7.0}/job_remaining_number_of_operations<{-1.0}EOS
178,1.0,0.0,2916352,0.0,0.024029939992033178,0.024029939992033178,0.024029939992033178,3.174138345419424e-09,0.0,0.9934368133544922,0.81182861328125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0031521865266768145,0.0031521865266768145,0.0031521865266768145,3.554534517798743e-09,0.0,0.9997577667236328,0.9937744140625,operation_work_required/{2.0}+{12.0}*job_earliness_penalty+{9.0}>{3.0}>{-12.0}+{-5.0}>{13.0}*{-11.0}*{-11.0}/{12.0}<{-11.0}<{10.0}*{6.0}*{13.0}EOS,operation_work_required/{2.0}+{12.0}*job_earliness_penalty+{9.0}>{3.0}>{-12.0}+{-5.0}>{13.0}*{-11.0}*{-11.0}/{12.0}<{-11.0}<{10.0}*{6.0}*{13.0}EOS
179,1.0,0.0,2932736,0.0,0.024493362285284093,0.024493362285284093,0.024493362285284093,3.232232309601825e-09,0.0,0.9931850433349609,0.8070068359375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003126644849544391,0.003126644849544391,0.003126644849544391,3.7144918675190847e-09,0.0,0.9997291564941406,0.99322509765625,{2.0}-{7.0}*{9.0}*{9.0}>job_delivery_relaxation/operation_work_required*{-10.0}-{11.0}*machine_replacement_cooldown<{-11.0}+{-7.0}-{5.0}+{-10.0}>operation_work_required+{6.0}/job_relative_deadlineEOS,{2.0}-{7.0}*{9.0}*{9.0}>job_delivery_relaxation/operation_work_required*{-10.0}-{11.0}*machine_replacement_cooldown<{-11.0}+{-7.0}-{5.0}+{-10.0}>operation_work_required+{6.0}/job_relative_deadlineEOS
180,1.0,0.0,2949120,0.0,0.02327383667579852,0.02327383667579852,0.02327383667579852,3.0576093710968713e-09,0.0,0.9936962127685547,0.8192138671875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0031969855290299165,0.0031969855290299165,0.0031969855290299165,3.4913246456207137e-09,0.0,0.9997196197509766,0.99273681640625,warehouse_utilization_rate>{-9.0}*{7.0}<{1.0}/machine_capacity-{-6.0}*{10.0}<job_relative_deadline/{14.0}<{-14.0}/pair_expected_work_power+{5.0}<{8.0}+{9.0}-{-14.0}*job_relative_deadlineEOS,warehouse_utilization_rate>{-9.0}*{7.0}<{1.0}/machine_capacity-{-6.0}*{10.0}<job_relative_deadline/{14.0}<{-14.0}/pair_expected_work_power+{5.0}<{8.0}+{9.0}-{-14.0}*job_relative_deadlineEOS
181,1.0,0.0,2965504,0.0,0.02349909517215565,0.02349909517215565,0.02349909517215565,3.045785919970293e-09,0.0,0.99359130859375,0.817626953125,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0030596172341574857,0.0030596172341574857,0.0030596172341574857,3.2803218698220643e-09,0.0,0.9997406005859375,0.993408203125,{7.0}/operation_work_required<pair_expected_work_power-{9.0}<{12.0}-{3.0}<{4.0}<{11.0}+{-7.0}>{-8.0}>{-13.0}/pair_number_of_alternative_operations*{13.0}/{8.0}/{0.0}+{9.0}EOS,{7.0}/operation_work_required<pair_expected_work_power-{9.0}<{12.0}-{3.0}<{4.0}<{11.0}+{-7.0}>{-8.0}>{-13.0}/pair_number_of_alternative_operations*{13.0}/{8.0}/{0.0}+{9.0}EOS
182,1.0,0.0,2981888,0.0,0.024294313087011687,0.024294313087011687,0.024294313087011687,3.1095641957353242e-09,0.0,0.99322509765625,0.80706787109375,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.0033088493728428148,0.0033088493728428148,0.0033088493728428148,3.6037608964686885e-09,0.0,0.9997100830078125,0.9921875,{6.0}>{3.0}+{9.0}/{-15.0}*{15.0}-{12.0}-{-4.0}>{-9.0}*{14.0}*operation_cooldown*{-1.0}+job_time_alive*{-9.0}-{0.0}<{9.0}/{4.0}EOS,{6.0}>{3.0}+{9.0}/{-15.0}*{15.0}-{12.0}-{-4.0}>{-9.0}*{14.0}*operation_cooldown*{-1.0}+job_time_alive*{-9.0}-{0.0}<{9.0}/{4.0}EOS
183,1.0,0.0,2998272,0.0,0.02368362016932224,0.02368362016932224,0.02368362016932224,3.0139535894162586e-09,0.0,0.9936027526855469,0.81463623046875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.003136564449960133,0.003136564449960133,0.003136564449960133,3.4098111711836163e-09,0.0,0.9997291564941406,0.9932861328125,{6.0}*{3.0}<{-8.0}-{-9.0}<{-5.0}*machine_replacement_cooldown/pair_expected_work_power<job_earliness_penalty>{0.0}+{9.0}/{9.0}+{-12.0}>{15.0}-{-3.0}/{6.0}*pair_expected_work_powerEOS,{6.0}*{3.0}<{-8.0}-{-9.0}<{-5.0}*machine_replacement_cooldown/pair_expected_work_power<job_earliness_penalty>{0.0}+{9.0}/{9.0}+{-12.0}>{15.0}-{-3.0}/{6.0}*pair_expected_work_powerEOS
184,1.0,0.0,3014656,0.0,0.02269467523728963,0.02269467523728963,0.02269467523728963,3.051697599482095e-09,0.0,0.9939212799072266,0.82440185546875,0.0005623413251903491,0.0005623413251903491,16384,0.0,0.00320423031826067,0.00320423031826067,0.00320423031826067,3.4665408850734214e-09,0.0,0.9997062683105469,0.992431640625,{-10.0}+{-1.0}-job_remaining_number_of_operations-{-7.0}/job_remaining_work_to_complete<{11.0}+job_remaining_work_to_complete<{2.0}/{-8.0}/{-12.0}/{-8.0}-{8.0}>{-4.0}-{-6.0}+operation_windup<{-11.0}EOS,{-10.0}+{-1.0}-job_remaining_number_of_operations-{-7.0}/job_remaining_work_to_complete<{11.0}+job_remaining_work_to_complete<{2.0}/{-8.0}/{-12.0}/{-8.0}-{8.0}>{-4.0}-{-6.0}+operation_windup<{-11.0}EOS
